# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.222789859891e+06       5.051113912851e-10       3.788297699084e-01       3.230054464030e+06       1.417323209978e+04       1.159088815977e-02       1.733089866672e+10       2.186871300771e-01       6.151596017858e+12       4.553375225578e+09       2.441384596331e+10       3.463692243488e-08       4.252688601557e+12       1.043325184060e+13       1.043325184060e+13       3.468094873138e+12      -3.664448498629e+13       2.032342178520e-04       5.708943161669e-02 
       1.221804779256e+06       5.059258337954e-10       3.791349890053e-01       3.224855904286e+06       1.417323179456e+04       1.160023306093e-02       1.731693651732e+10       2.188632994917e-01       6.131797049591e+12       4.542379487704e+09       2.435489008171e+10       3.463692243488e-08       4.239001284245e+12       1.039969560341e+13       1.039969560341e+13       3.456932777946e+12      -3.649715943059e+13       2.032435688866e-04       5.709009875887e-02 
       1.220820492202e+06       5.067415892098e-10       3.794404538421e-01       3.219665714177e+06       1.417323148910e+04       1.160958549602e-02       1.730298561584e+10       2.190396107060e-01       6.112061804486e+12       4.531410302936e+09       2.429607656997e+10       3.463692243488e-08       4.225358019690e+12       1.036624731105e+13       1.036624731105e+13       3.445806608059e+12      -3.635042621553e+13       2.032529204610e-04       5.709076848706e-02 
       1.219836998090e+06       5.075586596438e-10       3.797461646172e-01       3.214483880228e+06       1.417323118338e+04       1.161894547110e-02       1.728904595320e+10       2.192160638340e-01       6.092390077449e+12       4.520467607151e+09       2.423740508429e+10       3.463692243488e-08       4.211758666107e+12       1.033290661625e+13       1.033290661625e+13       3.434716247852e+12      -3.620428295944e+13       2.032622725757e-04       5.709144080316e-02 
       1.218854296281e+06       5.083770472165e-10       3.800521215289e-01       3.209310388983e+06       1.417323087743e+04       1.162831299226e-02       1.727511752036e+10       2.193926589896e-01       6.072781664045e+12       4.509551336382e+09       2.417887528171e+10       3.463692243488e-08       4.198203082169e+12       1.029967317283e+13       1.029967317283e+13       3.423661582071e+12      -3.605872729021e+13       2.032716252309e-04       5.709211570904e-02 
       1.217872386137e+06       5.091967540503e-10       3.803583247754e-01       3.204145227007e+06       1.417323057122e+04       1.163768806558e-02       1.726120030827e+10       2.195693962871e-01       6.053236360500e+12       4.498661426817e+09       2.412048682007e+10       3.463692243488e-08       4.184691127002e+12       1.026654663575e+13       1.026654663575e+13       3.412642495834e+12      -3.591375684526e+13       2.032809784273e-04       5.709279320659e-02 
       1.216891267020e+06       5.100177822711e-10       3.806647745532e-01       3.198988380888e+06       1.417323026477e+04       1.164707069713e-02       1.724729430789e+10       2.197462758405e-01       6.033753963695e+12       4.487797814797e+09       2.406223935807e+10       3.463692243488e-08       4.171222660187e+12       1.023352666105e+13       1.023352666105e+13       3.401658874627e+12      -3.576936927153e+13       2.032903321653e-04       5.709347329769e-02 
       1.215910938293e+06       5.108401340107e-10       3.809714710605e-01       3.193839837235e+06       1.417322995808e+04       1.165646089303e-02       1.723339951019e+10       2.199232977642e-01       6.014334271162e+12       4.476960436817e+09       2.400413255519e+10       3.463692243488e-08       4.157797541755e+12       1.020061290591e+13       1.020061290591e+13       3.390710604306e+12      -3.562556222542e+13       2.032996864454e-04       5.709415598423e-02 
       1.214931399318e+06       5.116638114002e-10       3.812784144975e-01       3.188699582679e+06       1.417322965113e+04       1.166585865937e-02       1.721951590614e+10       2.201004621727e-01       5.994977081087e+12       4.466149229527e+09       2.394616607179e+10       3.463692243488e-08       4.144415632191e+12       1.016780502858e+13       1.016780502858e+13       3.379797571093e+12      -3.548233337272e+13       2.033090412679e-04       5.709484126810e-02 
       1.213952649461e+06       5.124888165756e-10       3.815856050605e-01       3.183567603873e+06       1.417322934394e+04       1.167526400224e-02       1.720564348673e+10       2.202777691804e-01       5.975682192307e+12       4.455364129728e+09       2.388833956899e+10       3.463692243488e-08       4.131076792426e+12       1.013510268843e+13       1.013510268843e+13       3.368919661578e+12      -3.533968038866e+13       2.033183966334e-04       5.709552915119e-02 
       1.212974688085e+06       5.133151516766e-10       3.818930429516e-01       3.178443887490e+06       1.417322903651e+04       1.168467692776e-02       1.719178224294e+10       2.204552189019e-01       5.956449404304e+12       4.444605074373e+09       2.383065270878e+10       3.463692243488e-08       4.117780883839e+12       1.010250554593e+13       1.010250554593e+13       3.358076762714e+12      -3.519760095777e+13       2.033277525423e-04       5.709621963538e-02 
       1.211997514555e+06       5.141428188462e-10       3.822007283652e-01       3.173328420226e+06       1.417322872882e+04       1.169409744205e-02       1.717793216578e+10       2.206328114519e-01       5.937278517205e+12       4.433872000570e+09       2.377310515393e+10       3.463692243488e-08       4.104527768255e+12       1.007001326261e+13       1.007001326261e+13       3.347268761820e+12      -3.505609277391e+13       2.033371089951e-04       5.709691272257e-02 
       1.211021128236e+06       5.149718202311e-10       3.825086615034e-01       3.168221188797e+06       1.417322842089e+04       1.170352555121e-02       1.716409324624e+10       2.208105469451e-01       5.918169331782e+12       4.423164845577e+09       2.371569656804e+10       3.463692243488e-08       4.091317307946e+12       1.003762550114e+13       1.003762550114e+13       3.336495546576e+12      -3.491515354022e+13       2.033464659923e-04       5.709760841466e-02 
       1.210045528494e+06       5.158021579813e-10       3.828168425644e-01       3.163122179941e+06       1.417322811271e+04       1.171296126137e-02       1.715026547534e+10       2.209884254965e-01       5.899121649448e+12       4.412483546803e+09       2.365842661553e+10       3.463692243488e-08       4.078149365625e+12       1.000534192524e+13       1.000534192524e+13       3.325757005024e+12      -3.477478096906e+13       2.033558235343e-04       5.709830671354e-02 
       1.209070714696e+06       5.166338342501e-10       3.831252717482e-01       3.158031380418e+06       1.417322780428e+04       1.172240457866e-02       1.713644884409e+10       2.211664472208e-01       5.880135272255e+12       4.401828041809e+09       2.360129496160e+10       3.463692243488e-08       4.065023804447e+12       9.973162199705e+12       9.973162199705e+12       3.315053025567e+12      -3.463497278200e+13       2.033651816215e-04       5.709900762110e-02 
       1.208096686207e+06       5.174668511946e-10       3.834339492514e-01       3.152948777008e+06       1.417322749560e+04       1.173185550921e-02       1.712264334353e+10       2.213446122333e-01       5.861210002891e+12       4.391198268309e+09       2.354430127230e+10       3.463692243488e-08       4.051940488008e+12       9.941085990439e+12       9.941085990439e+12       3.304383496966e+12      -3.449572670976e+13       2.033745402545e-04       5.709971113924e-02 
       1.207123442397e+06       5.183012109751e-10       3.837428752777e-01       3.147874356514e+06       1.417322718667e+04       1.174131405916e-02       1.710884896468e+10       2.215229206491e-01       5.842345644680e+12       4.380594164162e+09       2.348744521446e+10       3.463692243488e-08       4.038899280343e+12       9.909112964402e+12       9.909112964402e+12       3.293748308341e+12      -3.435704049221e+13       2.033838994337e-04       5.710041726987e-02 
       1.206150982632e+06       5.191369157555e-10       3.840520500253e-01       3.142808105759e+06       1.417322687750e+04       1.175078023466e-02       1.709506569858e+10       2.217013725833e-01       5.823542001579e+12       4.370015667383e+09       2.343072645571e+10       3.463692243488e-08       4.025900045925e+12       9.877242789627e+12       9.877242789627e+12       3.283147349168e+12      -3.421891187827e+13       2.033932591596e-04       5.710112601489e-02 
       1.205179306280e+06       5.199739677032e-10       3.843614736943e-01       3.137750011588e+06       1.417322656808e+04       1.176025404184e-02       1.708129353629e+10       2.218799681513e-01       5.804798878177e+12       4.359462716132e+09       2.337414466451e+10       3.463692243488e-08       4.012942649662e+12       9.845475135219e+12       9.845475135219e+12       3.272580509279e+12      -3.408133862594e+13       2.034026194326e-04       5.710183737620e-02 
       1.204208412712e+06       5.208123689890e-10       3.846711464848e-01       3.132700060865e+06       1.417322625840e+04       1.176973548686e-02       1.706753246886e+10       2.220587074684e-01       5.786116079689e+12       4.348935248721e+09       2.331769951009e+10       3.463692243488e-08       4.000026956898e+12       9.813809671345e+12       9.813809671345e+12       3.262047678862e+12      -3.394431850222e+13       2.034119802531e-04       5.710255135570e-02 
       1.203238301295e+06       5.216521217872e-10       3.849810685952e-01       3.127658240479e+06       1.417322594848e+04       1.177922457588e-02       1.705378248735e+10       2.222375906503e-01       5.767493411959e+12       4.338433203610e+09       2.326139066249e+10       3.463692243488e-08       3.987152833410e+12       9.782246069235e+12       9.782246069235e+12       3.251548748456e+12      -3.380784928311e+13       2.034213416218e-04       5.710326795529e-02 
       1.202268971401e+06       5.224932282757e-10       3.852912402290e-01       3.122624537336e+06       1.417322563831e+04       1.178872131506e-02       1.704004358283e+10       2.224166178125e-01       5.748930681457e+12       4.327956519409e+09       2.320521779256e+10       3.463692243488e-08       3.974320145406e+12       9.750784001175e+12       9.750784001175e+12       3.241083608954e+12      -3.367192875353e+13       2.034307035390e-04       5.710398717690e-02 
       1.201300422399e+06       5.233356906358e-10       3.856016615846e-01       3.117598938367e+06       1.417322532789e+04       1.179822571057e-02       1.702631574637e+10       2.225957890707e-01       5.730427695273e+12       4.317505134874e+09       2.314918057192e+10       3.463692243488e-08       3.961528759526e+12       9.719423140506e+12       9.719423140506e+12       3.230652151600e+12      -3.353655470730e+13       2.034400660051e-04       5.710470902242e-02 
       1.200332653660e+06       5.241795110524e-10       3.859123328639e-01       3.112581430521e+06       1.417322501722e+04       1.180773776858e-02       1.701259896906e+10       2.227751045407e-01       5.711984261120e+12       4.307078988910e+09       2.309327867301e+10       3.463692243488e-08       3.948778542840e+12       9.688163161622e+12       9.688163161622e+12       3.220254267987e+12      -3.340172494714e+13       2.034494290208e-04       5.710543349377e-02 
       1.199365664556e+06       5.250246917160e-10       3.862232542670e-01       3.107572000769e+06       1.417322470630e+04       1.181725749526e-02       1.699889324200e+10       2.229545643384e-01       5.693600187329e+12       4.296678020569e+09       2.303751176905e+10       3.463692243488e-08       3.936069362843e+12       9.657003739962e+12       9.657003739962e+12       3.209889850057e+12      -3.326743728460e+13       2.034587925863e-04       5.710616059286e-02 
       1.198399454459e+06       5.258712348174e-10       3.865344259957e-01       3.102570636103e+06       1.417322439512e+04       1.182678489681e-02       1.698519855626e+10       2.231341685796e-01       5.675275282848e+12       4.286302169052e+09       2.298187953403e+10       3.463692243488e-08       3.923401087458e+12       9.625944552010e+12       9.625944552010e+12       3.199558790102e+12      -3.313368953999e+13       2.034681567023e-04       5.710689032160e-02 
       1.197434022741e+06       5.267191425515e-10       3.868458482521e-01       3.097577323537e+06       1.417322408370e+04       1.183631997940e-02       1.697151490298e+10       2.233139173806e-01       5.657009357241e+12       4.275951373705e+09       2.292638164275e+10       3.463692243488e-08       3.910773585034e+12       9.594985275292e+12       9.594985275292e+12       3.189260980759e+12      -3.300047954244e+13       2.034775213691e-04       5.710762268191e-02 
       1.196469368775e+06       5.275684171175e-10       3.871575212361e-01       3.092592050105e+06       1.417322377203e+04       1.184586274923e-02       1.695784227324e+10       2.234938108574e-01       5.638802220683e+12       4.265625574021e+09       2.287101777080e+10       3.463692243488e-08       3.898186724343e+12       9.564125588371e+12       9.564125588371e+12       3.178996315009e+12      -3.286780512977e+13       2.034868865872e-04       5.710835767571e-02 
       1.195505491934e+06       5.284190607179e-10       3.874694451497e-01       3.087614802861e+06       1.417322346010e+04       1.185541321250e-02       1.694418065819e+10       2.236738491263e-01       5.620653683962e+12       4.255324709639e+09       2.281578759454e+10       3.463692243488e-08       3.885640374578e+12       9.533365170844e+12       9.533365170844e+12       3.168764686180e+12      -3.273566414852e+13       2.034962523572e-04       5.710909530491e-02 
       1.194542391593e+06       5.292710755586e-10       3.877816201930e-01       3.082645568881e+06       1.417322314793e+04       1.186497137541e-02       1.693053004893e+10       2.238540323037e-01       5.602563558472e+12       4.245048720344e+09       2.276069079110e+10       3.463692243488e-08       3.873134405355e+12       9.502703703339e+12       9.502703703339e+12       3.158565987942e+12      -3.260405445386e+13       2.035056186794e-04       5.710983557144e-02 
       1.193580067125e+06       5.301244638495e-10       3.880940465715e-01       3.077684335261e+06       1.417322283550e+04       1.187453724416e-02       1.691689043661e+10       2.240343605059e-01       5.584531656218e+12       4.234797546066e+09       2.270572703842e+10       3.463692243488e-08       3.860668686709e+12       9.472140867511e+12       9.472140867511e+12       3.148400114309e+12      -3.247297390961e+13       2.035149855543e-04       5.711057847721e-02 
       1.192618517907e+06       5.309792278037e-10       3.884067244853e-01       3.072731089119e+06       1.417322252283e+04       1.188411082497e-02       1.690326181236e+10       2.242148338495e-01       5.566557789806e+12       4.224571126881e+09       2.265089601520e+10       3.463692243488e-08       3.848243089093e+12       9.441676346041e+12       9.441676346041e+12       3.138266959633e+12      -3.234242038817e+13       2.035243529825e-04       5.711132402414e-02 
       1.191657743313e+06       5.318353696378e-10       3.887196541364e-01       3.067785817594e+06       1.417322220990e+04       1.189369212405e-02       1.688964416734e+10       2.243954524511e-01       5.548641772448e+12       4.214369403009e+09       2.259619740090e+10       3.463692243488e-08       3.835857483377e+12       9.411309822629e+12       9.411309822629e+12       3.128166418608e+12      -3.221239177049e+13       2.035337209643e-04       5.711207221417e-02 
       1.190697742719e+06       5.326928915724e-10       3.890328357265e-01       3.062848507843e+06       1.417322189671e+04       1.190328114763e-02       1.687603749269e+10       2.245762164274e-01       5.530783417957e+12       4.204192314813e+09       2.254163087580e+10       3.463692243488e-08       3.823511740847e+12       9.381040981994e+12       9.381040981994e+12       3.118098386268e+12      -3.208288594605e+13       2.035430895003e-04       5.711282304921e-02 
       1.189738515502e+06       5.335517958312e-10       3.893462694596e-01       3.057919147046e+06       1.417322158328e+04       1.191287790194e-02       1.686244177959e+10       2.247571258953e-01       5.512982540744e+12       4.194039802803e+09       2.248719612090e+10       3.463692243488e-08       3.811205733202e+12       9.350869509870e+12       9.350869509870e+12       3.108062757982e+12      -3.195390081280e+13       2.035524585909e-04       5.711357653120e-02 
       1.188780061038e+06       5.344120846417e-10       3.896599555392e-01       3.052997722403e+06       1.417322126959e+04       1.192248239320e-02       1.684885701920e+10       2.249381809716e-01       5.495238955817e+12       4.183911807630e+09       2.243289281801e+10       3.463692243488e-08       3.798939332556e+12       9.320795092999e+12       9.320795092999e+12       3.098059429458e+12      -3.182543427717e+13       2.035618282366e-04       5.711433266207e-02 
       1.187822378706e+06       5.352737602349e-10       3.899738941655e-01       3.048084221135e+06       1.417322095566e+04       1.193209462765e-02       1.683528320269e+10       2.251193817734e-01       5.477552478782e+12       4.173808270091e+09       2.237872064968e+10       3.463692243488e-08       3.786712411433e+12       9.290817419134e+12       9.290817419134e+12       3.088088296738e+12      -3.169748425398e+13       2.035711984379e-04       5.711509144374e-02 
       1.186865467883e+06       5.361368248456e-10       3.902880855421e-01       3.043178630484e+06       1.417322064146e+04       1.194171461154e-02       1.682172032126e+10       2.253007284177e-01       5.459922925835e+12       4.163729131123e+09       2.232467929925e+10       3.463692243488e-08       3.774524842768e+12       9.260936177033e+12       9.260936177033e+12       3.078149256201e+12      -3.157004866646e+13       2.035805691951e-04       5.711585287814e-02 
       1.185909327947e+06       5.370012807119e-10       3.906025298747e-01       3.038280937710e+06       1.417322032702e+04       1.195134235112e-02       1.680816836608e+10       2.254822210216e-01       5.442350113766e+12       4.153674331807e+09       2.227076845081e+10       3.463692243488e-08       3.762376499904e+12       9.231151056453e+12       9.231151056453e+12       3.068242204557e+12      -3.144312544616e+13       2.035899405089e-04       5.711661696722e-02 
       1.184953958278e+06       5.378671300757e-10       3.909172273634e-01       3.033391130097e+06       1.417322001232e+04       1.196097785263e-02       1.679462732837e+10       2.256638597026e-01       5.424833859954e+12       4.143643813367e+09       2.221698778921e+10       3.463692243488e-08       3.750267256594e+12       9.201461748151e+12       9.201461748151e+12       3.058367038849e+12      -3.131671253297e+13       2.035993123797e-04       5.711738371290e-02 
       1.183999358255e+06       5.387343751824e-10       3.912321782154e-01       3.028509194947e+06       1.417321969737e+04       1.197062112233e-02       1.678109719932e+10       2.258456445779e-01       5.407373982366e+12       4.133637517168e+09       2.216333700008e+10       3.463692243488e-08       3.738196986995e+12       9.171867943878e+12       9.171867943878e+12       3.048523656454e+12      -3.119080787505e+13       2.036086848079e-04       5.711815311712e-02 
       1.183045527258e+06       5.396030182832e-10       3.915473826310e-01       3.023635119583e+06       1.417321938217e+04       1.198027216648e-02       1.676757797014e+10       2.260275757650e-01       5.389970299554e+12       4.123655384716e+09       2.210981576979e+10       3.463692243488e-08       3.726165565668e+12       9.142369336377e+12       9.142369336377e+12       3.038711955074e+12      -3.106540942884e+13       2.036180577941e-04       5.711892518182e-02 
       1.182092464668e+06       5.404730616299e-10       3.918628408155e-01       3.018768891350e+06       1.417321906671e+04       1.198993099136e-02       1.675406963206e+10       2.262096533815e-01       5.372622630656e+12       4.113697357660e+09       2.205642378547e+10       3.463692243488e-08       3.714172867582e+12       9.112965619381e+12       9.112965619381e+12       3.028931832746e+12      -3.094051515895e+13       2.036274313386e-04       5.711969990895e-02 
       1.181140169865e+06       5.413445074783e-10       3.921785529728e-01       3.013910497610e+06       1.417321875100e+04       1.199959760324e-02       1.674057217630e+10       2.263918775450e-01       5.355330795388e+12       4.103763377789e+09       2.200316073502e+10       3.463692243488e-08       3.702218768105e+12       9.083656487606e+12       9.083656487606e+12       3.019183187831e+12      -3.081612303821e+13       2.036368054420e-04       5.712047730044e-02 
       1.180188642231e+06       5.422173580883e-10       3.924945193066e-01       3.009059925750e+06       1.417321843503e+04       1.200927200839e-02       1.672708559410e+10       2.265742483733e-01       5.338094614052e+12       4.093853387032e+09       2.195002630707e+10       3.463692243488e-08       3.690303143007e+12       9.054441636753e+12       9.054441636753e+12       3.009465919020e+12      -3.069223104759e+13       2.036461801048e-04       5.712125735823e-02 
       1.179237881148e+06       5.430916157236e-10       3.928107400225e-01       3.004217163172e+06       1.417321811881e+04       1.201895421309e-02       1.671360987669e+10       2.267567659842e-01       5.320913907523e+12       4.083967327460e+09       2.189702019103e+10       3.463692243488e-08       3.678425868458e+12       9.025320763499e+12       9.025320763499e+12       2.999779925327e+12      -3.056883717618e+13       2.036555553274e-04       5.712204008427e-02 
       1.178287885998e+06       5.439672826515e-10       3.931272153241e-01       2.999382197303e+06       1.417321780233e+04       1.202864422364e-02       1.670014501532e+10       2.269394304956e-01       5.303788497256e+12       4.074105141281e+09       2.184414207703e+10       3.463692243488e-08       3.666586821025e+12       8.996293565500e+12       8.996293565500e+12       2.990125106094e+12      -3.044593942115e+13       2.036649311103e-04       5.712282548051e-02 
       1.177338656165e+06       5.448443611428e-10       3.934439454151e-01       2.994555015588e+06       1.417321748560e+04       1.203834204632e-02       1.668669100125e+10       2.271222420256e-01       5.286718205279e+12       4.064266770845e+09       2.179139165598e+10       3.463692243488e-08       3.654785877676e+12       8.967359741382e+12       8.967359741382e+12       2.980501360985e+12      -3.032353578773e+13       2.036743074539e-04       5.712361354889e-02 
       1.176390191031e+06       5.457228534723e-10       3.937609305012e-01       2.989735605491e+06       1.417321716862e+04       1.204804768743e-02       1.667324782573e+10       2.273052006923e-01       5.269702854194e+12       4.054452158640e+09       2.173876861951e+10       3.463692243488e-08       3.643022915771e+12       8.938518990743e+12       8.938518990743e+12       2.970908589988e+12      -3.020162428916e+13       2.036836843589e-04       5.712440429136e-02 
       1.175442489981e+06       5.466027619180e-10       3.940781707897e-01       2.984923954500e+06       1.417321685138e+04       1.205776115329e-02       1.665981548004e+10       2.274883066140e-01       5.252742267172e+12       4.044661247294e+09       2.168627266001e+10       3.463692243488e-08       3.631297813067e+12       8.909771014147e+12       8.909771014147e+12       2.961346693413e+12      -3.008020294668e+13       2.036930618255e-04       5.712519770987e-02 
       1.174495552400e+06       5.474840887620e-10       3.943956664807e-01       2.980120050119e+06       1.417321653388e+04       1.206748245018e-02       1.664639395546e+10       2.276715599088e-01       5.235836267956e+12       4.034893979573e+09       2.163390347061e+10       3.463692243488e-08       3.619610447714e+12       8.881115513120e+12       8.881115513120e+12       2.951815571890e+12      -2.995926978949e+13       2.037024398544e-04       5.712599380638e-02 
       1.173549377671e+06       5.483668362898e-10       3.947134177852e-01       2.975323879874e+06       1.417321621613e+04       1.207721158444e-02       1.663298324326e+10       2.278549606953e-01       5.218984680853e+12       4.025150298381e+09       2.158166074516e+10       3.463692243488e-08       3.607960698253e+12       8.852552190150e+12       8.852552190150e+12       2.942315126369e+12      -2.983882285470e+13       2.037118184459e-04       5.712679258283e-02 
       1.172603965181e+06       5.492510067905e-10       3.950314249050e-01       2.970535431312e+06       1.417321589812e+04       1.208694856237e-02       1.661958333473e+10       2.280385090919e-01       5.202187330738e+12       4.015430146759e+09       2.152954417829e+10       3.463692243488e-08       3.596348443618e+12       8.824080748681e+12       8.824080748681e+12       2.932845258119e+12      -2.971886018733e+13       2.037211976006e-04       5.712759404119e-02 
       1.171659314316e+06       5.501366025573e-10       3.953496880458e-01       2.965754691999e+06       1.417321557986e+04       1.209669339030e-02       1.660619422117e+10       2.282222052173e-01       5.185444043048e+12       4.005733467888e+09       2.147755346534e+10       3.463692243488e-08       3.584773563132e+12       8.795700893113e+12       8.795700893113e+12       2.923405868727e+12      -2.959937984024e+13       2.037305773190e-04       5.712839818341e-02 
       1.170715424462e+06       5.510236258866e-10       3.956682074149e-01       2.960981649520e+06       1.417321526134e+04       1.210644607456e-02       1.659281589388e+10       2.284060491901e-01       5.168754643784e+12       3.996060205083e+09       2.142568830238e+10       3.463692243488e-08       3.573235936504e+12       8.767412328795e+12       8.767412328795e+12       2.913996860096e+12      -2.948037987413e+13       2.037399576014e-04       5.712920501145e-02 
       1.169772295005e+06       5.519120790788e-10       3.959869832179e-01       2.956216291482e+06       1.417321494257e+04       1.211620662147e-02       1.657944834418e+10       2.285900411291e-01       5.152118959504e+12       3.986410301799e+09       2.137394838624e+10       3.463692243488e-08       3.561735443833e+12       8.739214762026e+12       8.739214762026e+12       2.904618134446e+12      -2.936185835751e+13       2.037493384485e-04       5.713001452726e-02 
       1.168829925334e+06       5.528019644379e-10       3.963060156602e-01       2.951458605511e+06       1.417321462353e+04       1.212597503739e-02       1.656609156338e+10       2.287741811532e-01       5.135536817327e+12       3.976783701626e+09       2.132233341446e+10       3.463692243488e-08       3.550271965604e+12       8.711107900048e+12       8.711107900048e+12       2.895269594311e+12      -2.924381336663e+13       2.037587198606e-04       5.713082673282e-02 
       1.167888314836e+06       5.536932842716e-10       3.966253049493e-01       2.946708579253e+06       1.417321430424e+04       1.213575132865e-02       1.655274554281e+10       2.289584693814e-01       5.119008044927e+12       3.967180348290e+09       2.127084308532e+10       3.463692243488e-08       3.538845382685e+12       8.683091451046e+12       8.683091451046e+12       2.885951142537e+12      -2.912624298549e+13       2.037681018383e-04       5.713164163008e-02 
       1.166947462900e+06       5.545860408934e-10       3.969448512908e-01       2.941966200374e+06       1.417321398470e+04       1.214553550161e-02       1.653941027380e+10       2.291429059327e-01       5.102532470533e+12       3.957600185653e+09       2.121947709782e+10       3.463692243488e-08       3.527455576328e+12       8.655165124144e+12       8.655165124144e+12       2.876662682287e+12      -2.900914530581e+13       2.037774843821e-04       5.713245922101e-02 
       1.166007368915e+06       5.554802366178e-10       3.972646548918e-01       2.937231456559e+06       1.417321366489e+04       1.215532756260e-02       1.652608574768e+10       2.293274909264e-01       5.086109922926e+12       3.948043157714e+09       2.116823515169e+10       3.463692243488e-08       3.516102428167e+12       8.627328629402e+12       8.627328629402e+12       2.867404117031e+12      -2.889251842695e+13       2.037868674924e-04       5.713327950757e-02 
       1.165068032269e+06       5.563758737630e-10       3.975847159600e-01       2.932504335515e+06       1.417321334483e+04       1.216512751801e-02       1.651277195581e+10       2.295122244816e-01       5.069740231439e+12       3.938509208604e+09       2.111711694741e+10       3.463692243488e-08       3.504785820218e+12       8.599581677813e+12       8.599581677813e+12       2.858175350552e+12      -2.877636045594e+13       2.037962511696e-04       5.713410249174e-02 
       1.164129452353e+06       5.572729546517e-10       3.979050346989e-01       2.927784824966e+06       1.417321302451e+04       1.217493537418e-02       1.649946888953e+10       2.296971067178e-01       5.053423225955e+12       3.928998282594e+09       2.106612218614e+10       3.463692243488e-08       3.493505634875e+12       8.571923981299e+12       8.571923981299e+12       2.848976286943e+12      -2.866066950740e+13       2.038056354144e-04       5.713492817547e-02 
       1.163191628558e+06       5.581714816103e-10       3.982256113195e-01       2.923072912657e+06       1.417321270394e+04       1.218475113749e-02       1.648617654020e+10       2.298821377544e-01       5.037158736903e+12       3.919510324083e+09       2.101525056979e+10       3.463692243488e-08       3.482261754913e+12       8.544355252709e+12       8.544355252709e+12       2.839806830605e+12      -2.854544370355e+13       2.038150202271e-04       5.713575656075e-02 
       1.162254560273e+06       5.590714569689e-10       3.985464460275e-01       2.918368586354e+06       1.417321238310e+04       1.219457481431e-02       1.647289489920e+10       2.300673177109e-01       5.020946595258e+12       3.910045277611e+09       2.096450180098e+10       3.463692243488e-08       3.471054063481e+12       8.516875205817e+12       8.516875205817e+12       2.830666886246e+12      -2.843068117415e+13       2.038244056083e-04       5.713658764955e-02 
       1.161318246891e+06       5.599728830616e-10       3.988675390301e-01       2.913671833841e+06       1.417321206201e+04       1.220440641103e-02       1.645962395788e+10       2.302526467070e-01       5.004786632539e+12       3.900603087847e+09       2.091387558306e+10       3.463692243488e-08       3.459882444107e+12       8.489483555317e+12       8.489483555317e+12       2.821556358882e+12      -2.831638005648e+13       2.038337915584e-04       5.713742144383e-02 
       1.160382687803e+06       5.608757622258e-10       3.991888905366e-01       2.908982642922e+06       1.417321174066e+04       1.221424593402e-02       1.644636370765e+10       2.304381248624e-01       4.988678680810e+12       3.891183699596e+09       2.086337162008e+10       3.463692243488e-08       3.448746780693e+12       8.462180016822e+12       8.462180016822e+12       2.812475153834e+12      -2.820253849531e+13       2.038431780779e-04       5.713825794558e-02 
       1.159447882402e+06       5.617800968031e-10       3.995105007525e-01       2.904301001422e+06       1.417321141905e+04       1.222409338968e-02       1.643311413987e+10       2.306237522971e-01       4.972622572670e+12       3.881787057795e+09       2.081298961681e+10       3.463692243488e-08       3.437646957513e+12       8.434964306858e+12       8.434964306858e+12       2.803423176728e+12      -2.808915464288e+13       2.038525651673e-04       5.713909715677e-02 
       1.158513830081e+06       5.626858891387e-10       3.998323698870e-01       2.899626897183e+06       1.417321109718e+04       1.223394878440e-02       1.641987524595e+10       2.308095291308e-01       4.956618141263e+12       3.872413107515e+09       2.076272927874e+10       3.463692243488e-08       3.426582859217e+12       8.407836142865e+12       8.407836142865e+12       2.794400333493e+12      -2.797622665884e+13       2.038619528271e-04       5.713993907938e-02 
       1.157580530232e+06       5.635931415815e-10       4.001544981475e-01       2.894960318069e+06       1.417321077505e+04       1.224381212459e-02       1.640664701729e+10       2.309954554836e-01       4.940665220264e+12       3.863061793960e+09       2.071259031207e+10       3.463692243488e-08       3.415554370822e+12       8.380795243192e+12       8.380795243192e+12       2.785406530362e+12      -2.786375271026e+13       2.038713410578e-04       5.714078371540e-02 
       1.156647982250e+06       5.645018564842e-10       4.004768857430e-01       2.890301251962e+06       1.417321045266e+04       1.225368341664e-02       1.639342944529e+10       2.311815314758e-01       4.924763643888e+12       3.853733062465e+09       2.066257242369e+10       3.463692243488e-08       3.404561377719e+12       8.353841327093e+12       8.353841327093e+12       2.776441673869e+12      -2.775173097156e+13       2.038807298598e-04       5.714163106679e-02 
       1.155716185529e+06       5.654120362033e-10       4.007995328830e-01       2.885649686765e+06       1.417321013002e+04       1.226356266696e-02       1.638022252137e+10       2.313677572274e-01       4.908913246882e+12       3.844426858498e+09       2.061267532123e+10       3.463692243488e-08       3.393603765664e+12       8.326974114726e+12       8.326974114726e+12       2.767505670849e+12      -2.764015962453e+13       2.038901192336e-04       5.714248113555e-02 
