# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.345792774250e+07       4.173452161300e-12       3.444187301830e-02       3.907676210935e+08       1.414782397899e+04       1.051263106655e-03       1.904004069707e+11       1.988477391677e-02       9.025930180349e+16       6.070319671355e+12       3.254725166774e+13       3.463692243488e-08       6.239757988820e+16       1.526954992630e+17       1.526954992630e+17       5.088562723056e+16      -5.910108719164e+18       1.787357594590e-04       6.159914806141e-02 
       1.344708603161e+07       4.180184282554e-12       3.446964003706e-02       3.901383092234e+08       1.414782395122e+04       1.052110685234e-03       1.902470199799e+11       1.990080480749e-02       8.996880141189e+16       6.055660733620e+12       3.246865479616e+13       3.463692243488e-08       6.219675270440e+16       1.522040784318e+17       1.522040784318e+17       5.072185137210e+16      -5.886341715044e+18       1.787446326903e-04       6.159638976292e-02 
       1.343625305479e+07       4.186927263043e-12       3.449742943849e-02       3.895100108608e+08       1.414782392343e+04       1.052958947169e-03       1.900937565576e+11       1.991684862116e-02       8.967923599847e+16       6.041037195085e+12       3.239024772458e+13       3.463692243488e-08       6.199657188475e+16       1.517142391681e+17       1.517142391681e+17       5.055860262774e+16      -5.862670288411e+18       1.787535059648e-04       6.159363198001e-02 
       1.342542880503e+07       4.193681120284e-12       3.452524124259e-02       3.888827243735e+08       1.414782389562e+04       1.053807893012e-03       1.899406166045e+11       1.993290536820e-02       8.939060255400e+16       6.026448970264e+12       3.231202999466e+13       3.463692243488e-08       6.179703534889e+16       1.512259763819e+17       1.512259763819e+17       5.039587930096e+16      -5.839094054903e+18       1.787623792825e-04       6.159087471281e-02 
       1.341461327528e+07       4.200445871820e-12       3.455307546756e-02       3.882564481319e+08       1.414782386778e+04       1.054657523314e-03       1.897876000209e+11       1.994897505903e-02       8.910289807891e+16       6.011895973882e+12       3.223400114916e+13       3.463692243488e-08       6.159814102321e+16       1.507392849992e+17       1.507392849992e+17       5.023367970071e+16      -5.815612631705e+18       1.787712526434e-04       6.158811796145e-02 
       1.340380645853e+07       4.207221535223e-12       3.458093213158e-02       3.876311805088e+08       1.414782383993e+04       1.055507838627e-03       1.896347067075e+11       1.996505770408e-02       8.881611958331e+16       5.997378120866e+12       3.215616073195e+13       3.463692243488e-08       6.139988684075e+16       1.502541599629e+17       1.502541599629e+17       5.007200214135e+16      -5.792225637544e+18       1.787801260477e-04       6.158536172606e-02 
       1.339300834775e+07       4.214008128096e-12       3.460881125102e-02       3.870069198799e+08       1.414782381205e+04       1.056358839504e-03       1.894819365650e+11       1.998115331379e-02       8.853026408694e+16       5.982895326350e+12       3.207850828801e+13       3.463692243488e-08       6.120227074119e+16       1.497705962317e+17       1.497705962317e+17       4.991084494271e+16      -5.768932692676e+18       1.787889994952e-04       6.158260600678e-02 
       1.338221893593e+07       4.220805668065e-12       3.463671284590e-02       3.863836646235e+08       1.414782378415e+04       1.057210526496e-03       1.893292894942e+11       1.999726189862e-02       8.824532861911e+16       5.968447505673e+12       3.200104336341e+13       3.463692243488e-08       6.100529067086e+16       1.492885887808e+17       1.492885887808e+17       4.975020642999e+16      -5.745733418888e+18       1.787978729862e-04       6.157985080373e-02 
       1.337143821606e+07       4.227614172789e-12       3.466463693439e-02       3.857614131202e+08       1.414782375622e+04       1.058062900157e-03       1.891767653959e+11       2.001338346901e-02       8.796131021870e+16       5.954034574378e+12       3.192376550533e+13       3.463692243488e-08       6.080894458270e+16       1.488081326015e+17       1.488081326015e+17       4.959008493380e+16      -5.722627439485e+18       1.788067465205e-04       6.157709611705e-02 
       1.336066618115e+07       4.234433659953e-12       3.469258353289e-02       3.851401637536e+08       1.414782372827e+04       1.058915961041e-03       1.890243641710e+11       2.002951803545e-02       8.767820593411e+16       5.939656448213e+12       3.184667426201e+13       3.463692243488e-08       6.061323043622e+16       1.483292227010e+17       1.483292227010e+17       4.943047879011e+16      -5.699614379289e+18       1.788156200982e-04       6.157434194687e-02 
       1.334990282419e+07       4.241264147272e-12       3.472055265956e-02       3.845199149097e+08       1.414782370031e+04       1.059769709702e-03       1.888720857207e+11       2.004566560840e-02       8.739601282327e+16       5.925313043128e+12       3.176976918281e+13       3.463692243488e-08       6.041814619752e+16       1.478518541030e+17       1.478518541030e+17       4.927138634026e+16      -5.676693864630e+18       1.788244937195e-04       6.157158829332e-02 
       1.333914813819e+07       4.248105652489e-12       3.474854433443e-02       3.839006649771e+08       1.414782367231e+04       1.060624146694e-03       1.887199299458e+11       2.006182619835e-02       8.711472795354e+16       5.911004275277e+12       3.169304981818e+13       3.463692243488e-08       6.022368983924e+16       1.473760218469e+17       1.473760218469e+17       4.911280593093e+16      -5.653865523339e+18       1.788333673842e-04       6.156883515654e-02 
       1.332840211617e+07       4.254958193375e-12       3.477655857387e-02       3.832824123470e+08       1.414782364430e+04       1.061479272572e-03       1.885678967477e+11       2.007799981578e-02       8.683434840175e+16       5.896730061016e+12       3.161651571964e+13       3.463692243488e-08       6.002985934053e+16       1.469017209881e+17       1.469017209881e+17       4.895473591409e+16      -5.631128984747e+18       1.788422410925e-04       6.156608253665e-02 
       1.331766475115e+07       4.261821787730e-12       3.480459539787e-02       3.826651554133e+08       1.414782361626e+04       1.062335087892e-03       1.884159860276e+11       2.009418647120e-02       8.655487125413e+16       5.882490316903e+12       3.154016643979e+13       3.463692243488e-08       5.983665268706e+16       1.464289465979e+17       1.464289465979e+17       4.879717464706e+16      -5.608483879673e+18       1.788511148444e-04       6.156333043380e-02 
       1.330693603615e+07       4.268696453382e-12       3.483265482464e-02       3.820488925724e+08       1.414782358820e+04       1.063191593209e-03       1.882641976868e+11       2.011038617512e-02       8.627629360626e+16       5.868284959698e+12       3.146400153234e+13       3.463692243488e-08       5.964406787098e+16       1.459576937637e+17       1.459576937637e+17       4.864012049241e+16      -5.585929840421e+18       1.788599886399e-04       6.156057884811e-02 
       1.329621596421e+07       4.275582208190e-12       3.486073687054e-02       3.814336222232e+08       1.414782356012e+04       1.064048789080e-03       1.881125316268e+11       2.012659893805e-02       8.599861256312e+16       5.854113906361e+12       3.138802055204e+13       3.463692243488e-08       5.945210289089e+16       1.454879575885e+17       1.454879575885e+17       4.848357181800e+16      -5.563466500776e+18       1.788688624790e-04       6.155782777972e-02 
       1.328550452836e+07       4.282479070056e-12       3.488884155377e-02       3.808193427673e+08       1.414782353202e+04       1.064906676062e-03       1.879609877489e+11       2.014282477052e-02       8.572182523896e+16       5.839977074054e+12       3.131222305474e+13       3.463692243488e-08       5.926075575186e+16       1.450197331910e+17       1.450197331910e+17       4.832752699694e+16      -5.541093495992e+18       1.788777363619e-04       6.155507722877e-02 
       1.327480172165e+07       4.289387056889e-12       3.491696889432e-02       3.802060526089e+08       1.414782350389e+04       1.065765254712e-03       1.878095659549e+11       2.015906368307e-02       8.544592875735e+16       5.825874380137e+12       3.123660859736e+13       3.463692243488e-08       5.907002446535e+16       1.445530157057e+17       1.445530157057e+17       4.817198440757e+16      -5.518810462793e+18       1.788866102885e-04       6.155232719538e-02 
       1.326410753712e+07       4.296306186627e-12       3.494511890858e-02       3.795937501547e+08       1.414782347574e+04       1.066624525587e-03       1.876582661462e+11       2.017531568623e-02       8.517092025109e+16       5.811805742172e+12       3.116117673787e+13       3.463692243488e-08       5.887990704924e+16       1.440878002828e+17       1.440878002828e+17       4.801694243344e+16      -5.496617039362e+18       1.788954842589e-04       6.154957767969e-02 
       1.325342196783e+07       4.303236477245e-12       3.497329161837e-02       3.789824338139e+08       1.414782344757e+04       1.067484489245e-03       1.875070882248e+11       2.019158079056e-02       8.489679686224e+16       5.797771077918e+12       3.108592703534e+13       3.463692243488e-08       5.869040152778e+16       1.436240820881e+17       1.436240820881e+17       4.786239946334e+16      -5.474512865338e+18       1.789043582730e-04       6.154682868184e-02 
       1.324274500684e+07       4.310177946745e-12       3.500148703642e-02       3.783721019984e+08       1.414782341937e+04       1.068345146246e-03       1.873560320923e+11       2.020785900662e-02       8.462355574204e+16       5.783770305333e+12       3.101085904988e+13       3.463692243488e-08       5.850150593158e+16       1.431618563030e+17       1.431618563030e+17       4.770835389120e+16      -5.452497581809e+18       1.789132323311e-04       6.154408020195e-02 
       1.323207664720e+07       4.317130613158e-12       3.502970518639e-02       3.777627531225e+08       1.414782339115e+04       1.069206497148e-03       1.872050976507e+11       2.022415034497e-02       8.435119405088e+16       5.769803342575e+12       3.093597234266e+13       3.463692243488e-08       5.831321829759e+16       1.427011181242e+17       1.427011181242e+17       4.755480411616e+16      -5.430570831306e+18       1.789221064330e-04       6.154133224016e-02 
       1.322141688201e+07       4.324094494545e-12       3.505794608463e-02       3.771543856033e+08       1.414782336291e+04       1.070068542510e-03       1.870542848019e+11       2.024045481620e-02       8.407970895833e+16       5.755870107998e+12       3.086126647594e+13       3.463692243488e-08       5.812553666907e+16       1.422418627640e+17       1.422418627640e+17       4.740174854247e+16      -5.408732257798e+18       1.789309805788e-04       6.153858479661e-02 
       1.321076570432e+07       4.331069608995e-12       3.508620974753e-02       3.765469978602e+08       1.414782333465e+04       1.070931282893e-03       1.869035934479e+11       2.025677243088e-02       8.380909764305e+16       5.741970520152e+12       3.078674101300e+13       3.463692243488e-08       5.793845909561e+16       1.417840854502e+17       1.417840854502e+17       4.724918557955e+16      -5.386981506685e+18       1.789398547686e-04       6.153583787144e-02 
       1.320012310722e+07       4.338055974626e-12       3.511449619509e-02       3.759405883153e+08       1.414782330636e+04       1.071794718856e-03       1.867530234910e+11       2.027310319961e-02       8.353935729276e+16       5.728104497786e+12       3.071239551820e+13       3.463692243488e-08       5.775198363303e+16       1.413277814258e+17       1.413277814258e+17       4.709711364193e+16      -5.365318224793e+18       1.789487290024e-04       6.153309146476e-02 
       1.318948908380e+07       4.345053609587e-12       3.514280544732e-02       3.753351553932e+08       1.414782327805e+04       1.072658850961e-03       1.866025748333e+11       2.028944713299e-02       8.327048510427e+16       5.714271959845e+12       3.063822955694e+13       3.463692243488e-08       5.756610834344e+16       1.408729459492e+17       1.408729459492e+17       4.694553114924e+16      -5.343742060370e+18       1.789576032803e-04       6.153034557673e-02 
       1.317886362716e+07       4.352062532054e-12       3.517113751877e-02       3.747306975209e+08       1.414782324972e+04       1.073523679769e-03       1.864522473770e+11       2.030580424164e-02       8.300247828339e+16       5.700472825467e+12       3.056424269567e+13       3.463692243488e-08       5.738083129517e+16       1.404195742941e+17       1.404195742941e+17       4.679443652619e+16      -5.322252663077e+18       1.789664776022e-04       6.152760020747e-02 
       1.316824673038e+07       4.359082760235e-12       3.519949243127e-02       3.741272131281e+08       1.414782322137e+04       1.074389205841e-03       1.863020410246e+11       2.032217453617e-02       8.273533404492e+16       5.686707013989e+12       3.049043450189e+13       3.463692243488e-08       5.719615056279e+16       1.399676617492e+17       1.399676617492e+17       4.664382820257e+16      -5.300849683985e+18       1.789753519682e-04       6.152485535713e-02 
       1.315763838658e+07       4.366114312364e-12       3.522787020302e-02       3.735247006471e+08       1.414782319299e+04       1.075255429741e-03       1.861519556784e+11       2.033855802720e-02       8.246904961264e+16       5.672974444940e+12       3.041680454415e+13       3.463692243488e-08       5.701206422704e+16       1.395172036187e+17       1.395172036187e+17       4.649370461323e+16      -5.279532775566e+18       1.789842263784e-04       6.152211102582e-02 
       1.314703858886e+07       4.373157206706e-12       3.525627084855e-02       3.729231585126e+08       1.414782316459e+04       1.076122352029e-03       1.860019912411e+11       2.035495472539e-02       8.220362221924e+16       5.659275038045e+12       3.034335239203e+13       3.463692243488e-08       5.682857037485e+16       1.390681952215e+17       1.390681952215e+17       4.634406419803e+16      -5.258301591691e+18       1.789931008327e-04       6.151936721370e-02 
       1.313644733035e+07       4.380211461557e-12       3.528469439152e-02       3.723225851617e+08       1.414782313616e+04       1.076989973270e-03       1.858521476151e+11       2.037136464137e-02       8.193904910635e+16       5.645608713223e+12       3.027007761616e+13       3.463692243488e-08       5.664566709931e+16       1.386206318920e+17       1.386206318920e+17       4.619490540189e+16      -5.237155787625e+18       1.790019753313e-04       6.151662392090e-02 
       1.312586460415e+07       4.387277095240e-12       3.531314084830e-02       3.717229790342e+08       1.414782310772e+04       1.077858294027e-03       1.857024247032e+11       2.038778778579e-02       8.167532752446e+16       5.631975390583e+12       3.019697978820e+13       3.463692243488e-08       5.646335249964e+16       1.381745089793e+17       1.381745089793e+17       4.604622667470e+16      -5.216095020015e+18       1.790108498741e-04       6.151388114755e-02 
       1.311529040340e+07       4.394354126108e-12       3.534161023526e-02       3.711243385723e+08       1.414782307925e+04       1.078727314864e-03       1.855528224081e+11       2.040422416932e-02       8.141245473289e+16       5.618374990432e+12       3.012405848085e+13       3.463692243488e-08       5.628162468118e+16       1.377298218475e+17       1.377298218475e+17       4.589802647136e+16      -5.195118946892e+18       1.790197244613e-04       6.151113889378e-02 
       1.310472472123e+07       4.401442572561e-12       3.537010257423e-02       3.705266622210e+08       1.414782305076e+04       1.079597036345e-03       1.854033406327e+11       2.042067380263e-02       8.115042799982e+16       5.604807433267e+12       3.005131326783e+13       3.463692243488e-08       5.610048175538e+16       1.372865658759e+17       1.372865658759e+17       4.575030325173e+16      -5.174227227662e+18       1.790285990928e-04       6.150839715975e-02 
       1.309416755078e+07       4.408542453006e-12       3.539861788158e-02       3.699299484273e+08       1.414782302224e+04       1.080467459035e-03       1.852539792798e+11       2.043713669639e-02       8.088924460219e+16       5.591272639775e+12       2.997874372390e+13       3.463692243488e-08       5.591992183974e+16       1.368447364583e+17       1.368447364583e+17       4.560305548065e+16      -5.153419523099e+18       1.790374737686e-04       6.150565594558e-02 
       1.308361888519e+07       4.415653785880e-12       3.542715617550e-02       3.693341956412e+08       1.414782299370e+04       1.081338583500e-03       1.851047382525e+11       2.045361286130e-02       8.062890182573e+16       5.577770530838e+12       2.990634942485e+13       3.463692243488e-08       5.573994305786e+16       1.364043290035e+17       1.364043290035e+17       4.545628162786e+16      -5.132695495342e+18       1.790463484889e-04       6.150291525140e-02 
       1.307307871760e+07       4.422776589657e-12       3.545571747600e-02       3.687394023148e+08       1.414782296514e+04       1.082210410306e-03       1.849556174538e+11       2.047010230806e-02       8.036939696489e+16       5.564301027527e+12       2.983412994748e+13       3.463692243488e-08       5.556054353933e+16       1.359653389352e+17       1.359653389352e+17       4.530998016807e+16      -5.112054807890e+18       1.790552232536e-04       6.150017507736e-02 
       1.306254704117e+07       4.429910882838e-12       3.548430180126e-02       3.681455669030e+08       1.414782293656e+04       1.083082940018e-03       1.848066167868e+11       2.048660504736e-02       8.011072732282e+16       5.550864051104e+12       2.976208486964e+13       3.463692243488e-08       5.538172141980e+16       1.355277616915e+17       1.355277616915e+17       4.516414958087e+16      -5.091497125593e+18       1.790640980629e-04       6.149743542359e-02 
       1.305202384907e+07       4.437056683955e-12       3.551290916948e-02       3.675526878629e+08       1.414782290795e+04       1.083956173203e-03       1.846577361548e+11       2.050312108992e-02       7.985289021137e+16       5.537459523023e+12       2.969021377016e+13       3.463692243488e-08       5.520347484091e+16       1.350915927256e+17       1.350915927256e+17       4.501878835076e+16      -5.071022114651e+18       1.790729729166e-04       6.149469629023e-02 
       1.304150913445e+07       4.444214011571e-12       3.554153960067e-02       3.669607636544e+08       1.414782287932e+04       1.084830110429e-03       1.845089754611e+11       2.051965044646e-02       7.959588295103e+16       5.524087364924e+12       2.961851622892e+13       3.463692243488e-08       5.502580195027e+16       1.346568275049e+17       1.346568275049e+17       4.487389496710e+16      -5.050629442604e+18       1.790818478149e-04       6.149195767741e-02 
       1.303100289049e+07       4.451382884278e-12       3.557019311120e-02       3.663697927396e+08       1.414782285067e+04       1.085704752263e-03       1.843603346090e+11       2.053619312772e-02       7.933970287091e+16       5.510747498638e+12       2.954699182679e+13       3.463692243488e-08       5.484870090145e+16       1.342234615117e+17       1.342234615117e+17       4.472946792412e+16      -5.030318778331e+18       1.790907227579e-04       6.148921958528e-02 
       1.302050511037e+07       4.458563320696e-12       3.559886971925e-02       3.657797735833e+08       1.414782282199e+04       1.086580099273e-03       1.842118135021e+11       2.055274914443e-02       7.908434730874e+16       5.497439846187e+12       2.947564014568e+13       3.463692243488e-08       5.467216985399e+16       1.337914902427e+17       1.337914902427e+17       4.458550572091e+16      -5.010089792041e+18       1.790995977454e-04       6.148648201396e-02 
       1.301001578725e+07       4.465755339480e-12       3.562756944666e-02       3.651907046525e+08       1.414782279329e+04       1.087456152028e-03       1.840634120438e+11       2.056931850734e-02       7.882981361079e+16       5.484164329778e+12       2.940446076848e+13       3.463692243488e-08       5.449620697333e+16       1.333609092092e+17       1.333609092092e+17       4.444200686137e+16      -4.989942155272e+18       1.791084727777e-04       6.148374496360e-02 
       1.299953491434e+07       4.472958959309e-12       3.565629230980e-02       3.646025844170e+08       1.414782276457e+04       1.088332911097e-03       1.839151301377e+11       2.058590122722e-02       7.857609913189e+16       5.470920871807e+12       2.933345327911e+13       3.463692243488e-08       5.432081043081e+16       1.329317139368e+17       1.329317139368e+17       4.429896985423e+16      -4.969875540879e+18       1.791173478546e-04       6.148100843434e-02 
       1.298906248482e+07       4.480174198897e-12       3.568503832685e-02       3.640154113489e+08       1.414782273582e+04       1.089210377049e-03       1.837669676876e+11       2.060249731482e-02       7.832320123536e+16       5.457709394857e+12       2.926261726249e+13       3.463692243488e-08       5.414597840367e+16       1.325038999657e+17       1.325038999657e+17       4.415639321301e+16      -4.949889623035e+18       1.791262229764e-04       6.147827242631e-02 
       1.297859849190e+07       4.487401076986e-12       3.571380751964e-02       3.634291839227e+08       1.414782270705e+04       1.090088550454e-03       1.836189245972e+11       2.061910678091e-02       7.807111729303e+16       5.444529821701e+12       2.919195230452e+13       3.463692243488e-08       5.397170907502e+16       1.320774628502e+17       1.320774628502e+17       4.401427545602e+16      -4.929984077223e+18       1.791350981429e-04       6.147553693964e-02 
       1.296814292877e+07       4.494639612347e-12       3.574259990273e-02       3.628439006154e+08       1.414782267826e+04       1.090967431883e-03       1.834710007703e+11       2.063572963629e-02       7.781984468519e+16       5.431382075293e+12       2.912145799214e+13       3.463692243488e-08       5.379800063381e+16       1.316523981591e+17       1.316523981591e+17       4.387261510633e+16      -4.910158580232e+18       1.791439733543e-04       6.147280197449e-02 
       1.295769578864e+07       4.501889823784e-12       3.577141549613e-02       3.622595599065e+08       1.414782264944e+04       1.091847021906e-03       1.833231961110e+11       2.065236589174e-02       7.756938080054e+16       5.418266078778e+12       2.905113391325e+13       3.463692243488e-08       5.362485127480e+16       1.312287014753e+17       1.312287014753e+17       4.373141069178e+16      -4.890412810148e+18       1.791528486105e-04       6.147006753098e-02 
       1.294725706473e+07       4.509151730129e-12       3.580025431984e-02       3.616761602779e+08       1.414782262060e+04       1.092727321095e-03       1.831755105231e+11       2.066901555807e-02       7.731972303621e+16       5.405181755483e+12       2.898097965676e+13       3.463692243488e-08       5.345225919860e+16       1.308063683962e+17       1.308063683962e+17       4.359066074494e+16      -4.870746446354e+18       1.791617239116e-04       6.146733360926e-02 
       1.293682675027e+07       4.516425350246e-12       3.582911639205e-02       3.610937002141e+08       1.414782259174e+04       1.093608330021e-03       1.830279439107e+11       2.068567864608e-02       7.707086879768e+16       5.392129028924e+12       2.891099481259e+13       3.463692243488e-08       5.328022261158e+16       1.303853945331e+17       1.303853945331e+17       4.345036380309e+16      -4.851159169521e+18       1.791705992577e-04       6.146460020946e-02 
       1.292640483846e+07       4.523710703044e-12       3.585800173096e-02       3.605121782017e+08       1.414782256286e+04       1.094490049257e-03       1.828804961780e+11       2.070235516659e-02       7.682281549881e+16       5.379107822797e+12       2.884117897162e+13       3.463692243488e-08       5.310873972590e+16       1.299657755115e+17       1.299657755115e+17       4.331051840823e+16      -4.831650661606e+18       1.791794746488e-04       6.146186733172e-02 
       1.291599132255e+07       4.531007807443e-12       3.588691035475e-02       3.599315927301e+08       1.414782253395e+04       1.095372479375e-03       1.827331672293e+11       2.071904513044e-02       7.657556056175e+16       5.366118060987e+12       2.877153172573e+13       3.463692243488e-08       5.293780875946e+16       1.295475069710e+17       1.295475069710e+17       4.317112310707e+16      -4.812220605843e+18       1.791883500849e-04       6.145913497619e-02 
       1.290558619577e+07       4.538316682392e-12       3.591584228525e-02       3.593519422908e+08       1.414782250502e+04       1.096255620949e-03       1.825859569688e+11       2.073574854844e-02       7.632910141698e+16       5.353159667559e+12       2.870205266780e+13       3.463692243488e-08       5.276742793590e+16       1.291305845652e+17       1.291305845652e+17       4.303217645096e+16      -4.792868686740e+18       1.791972255661e-04       6.145640314300e-02 
       1.289518945137e+07       4.545637346878e-12       3.594479753701e-02       3.587732253781e+08       1.414782247606e+04       1.097139474552e-03       1.824388653010e+11       2.075246543145e-02       7.608343550323e+16       5.340232566764e+12       2.863274139168e+13       3.463692243488e-08       5.259759548459e+16       1.287150039618e+17       1.287150039618e+17       4.289367699594e+16      -4.773594590075e+18       1.792061010924e-04       6.145367183229e-02 
       1.288480108258e+07       4.552969819915e-12       3.597377613187e-02       3.581954404885e+08       1.414782244708e+04       1.098024040758e-03       1.822918921302e+11       2.076919579032e-02       7.583856026748e+16       5.327336683034e+12       2.856359749218e+13       3.463692243488e-08       5.242830964058e+16       1.283007608422e+17       1.283007608422e+17       4.275562330269e+16      -4.754398002890e+18       1.792149766638e-04       6.145094104420e-02 
       1.287442108267e+07       4.560314120551e-12       3.600277808800e-02       3.576185861209e+08       1.414782241808e+04       1.098909320141e-03       1.821450373610e+11       2.078593963591e-02       7.559447316492e+16       5.314471940984e+12       2.849462056514e+13       3.463692243488e-08       5.225956864461e+16       1.278878509020e+17       1.278878509020e+17       4.261801393651e+16      -4.735278613483e+18       1.792238522804e-04       6.144821077886e-02 
       1.286404944489e+07       4.567670267864e-12       3.603180342361e-02       3.570426607766e+08       1.414782238905e+04       1.099795313278e-03       1.819983008981e+11       2.080269697910e-02       7.535117165895e+16       5.301638265413e+12       2.842581020732e+13       3.463692243488e-08       5.209137074309e+16       1.274762698505e+17       1.274762698505e+17       4.248084746735e+16      -4.716236111408e+18       1.792327279423e-04       6.144548103643e-02 
       1.285368616250e+07       4.575038280961e-12       3.606085215688e-02       3.564676629595e+08       1.414782236001e+04       1.100682020742e-03       1.818516826461e+11       2.081946783075e-02       7.510865322110e+16       5.288835581299e+12       2.835716601650e+13       3.463692243488e-08       5.192371418806e+16       1.270660134108e+17       1.270660134108e+17       4.234412246972e+16      -4.697270187465e+18       1.792416036494e-04       6.144275181703e-02 
       1.284333122877e+07       4.582418178983e-12       3.608992430782e-02       3.558935911758e+08       1.414782233093e+04       1.101569443110e-03       1.817051825099e+11       2.083625220177e-02       7.486691533108e+16       5.276063813801e+12       2.828868759139e+13       3.463692243488e-08       5.175659723719e+16       1.266570773197e+17       1.266570773197e+17       4.220783752276e+16      -4.678380533701e+18       1.792504794018e-04       6.144002312081e-02 
       1.283298463699e+07       4.589809981099e-12       3.611901989643e-02       3.553204439340e+08       1.414782230184e+04       1.102457580959e-03       1.815588003941e+11       2.085305010303e-02       7.462595547667e+16       5.263322888262e+12       2.822037453171e+13       3.463692243488e-08       5.159001815377e+16       1.262494573279e+17       1.262494573279e+17       4.207199121015e+16      -4.659566843399e+18       1.792593551995e-04       6.143729494791e-02 
       1.282264638042e+07       4.597213706509e-12       3.614813893910e-02       3.547482197452e+08       1.414782227272e+04       1.103346434866e-03       1.814125362039e+11       2.086986154546e-02       7.438577115377e+16       5.250612730202e+12       2.815222643811e+13       3.463692243488e-08       5.142397520665e+16       1.258431491996e+17       1.258431491996e+17       4.193658212014e+16      -4.640828811074e+18       1.792682310426e-04       6.143456729847e-02 
       1.281231645235e+07       4.604629374447e-12       3.617728145582e-02       3.541769171228e+08       1.414782224358e+04       1.104236005406e-03       1.812663898441e+11       2.088668653996e-02       7.414635986631e+16       5.237933265322e+12       2.808424291224e+13       3.463692243488e-08       5.125846667028e+16       1.254381487128e+17       1.254381487128e+17       4.180160884553e+16      -4.622166132473e+18       1.792771069311e-04       6.143184017263e-02 
       1.280199484607e+07       4.612057004174e-12       3.620644746479e-02       3.536065345825e+08       1.414782221441e+04       1.105126293159e-03       1.811203612198e+11       2.090352509746e-02       7.390771912628e+16       5.225284419503e+12       2.801642355667e+13       3.463692243488e-08       5.109349082466e+16       1.250344516589e+17       1.250344516589e+17       4.166706998365e+16      -4.603578504564e+18       1.792859828651e-04       6.142911357052e-02 
       1.279168155488e+07       4.619496614984e-12       3.623563698784e-02       3.530370706425e+08       1.414782218522e+04       1.106017298703e-03       1.809744502363e+11       2.092037722889e-02       7.366984645367e+16       5.212666118804e+12       2.794876797497e+13       3.463692243488e-08       5.092904595531e+16       1.246320538431e+17       1.246320538431e+17       4.153296413633e+16      -4.585065625535e+18       1.792948588445e-04       6.142638749230e-02 
       1.278137657209e+07       4.626948226203e-12       3.626485003952e-02       3.524685238234e+08       1.414782215601e+04       1.106909022616e-03       1.808286567987e+11       2.093724294519e-02       7.343273937643e+16       5.200078289463e+12       2.788127577165e+13       3.463692243488e-08       5.076513035328e+16       1.242309510838e+17       1.242309510838e+17       4.139928990990e+16      -4.566627194787e+18       1.793037348695e-04       6.142366193810e-02 
       1.277107989099e+07       4.634411857186e-12       3.629408664347e-02       3.519008926482e+08       1.414782212677e+04       1.107801465478e-03       1.806829808123e+11       2.095412225730e-02       7.319639543051e+16       5.187520857896e+12       2.781394655216e+13       3.463692243488e-08       5.060174231512e+16       1.238311392130e+17       1.238311392130e+17       4.126604591521e+16      -4.548262912930e+18       1.793126109401e-04       6.142093690806e-02 
       1.276079150490e+07       4.641887527320e-12       3.632334681424e-02       3.513341756422e+08       1.414782209751e+04       1.108694627868e-03       1.805374221825e+11       2.097101517619e-02       7.296081215974e+16       5.174993750697e+12       2.774677992293e+13       3.463692243488e-08       5.043888014286e+16       1.234326140763e+17       1.234326140763e+17       4.113323076753e+16      -4.529972481778e+18       1.793214870563e-04       6.141821240232e-02 
       1.275051140713e+07       4.649375256038e-12       3.635263057549e-02       3.507683713331e+08       1.414782206823e+04       1.109588510366e-03       1.803919808148e+11       2.098792171283e-02       7.272598711589e+16       5.162496894638e+12       2.767977549133e+13       3.463692243488e-08       5.027654214400e+16       1.230353715323e+17       1.230353715323e+17       4.100084308663e+16      -4.511755604344e+18       1.793303632181e-04       6.141548842103e-02 
       1.274023959101e+07       4.656875062790e-12       3.638193794177e-02       3.502034782510e+08       1.414782203892e+04       1.110483113553e-03       1.802466566147e+11       2.100484187818e-02       7.249191785860e+16       5.150030216665e+12       2.761293286566e+13       3.463692243488e-08       5.011472663148e+16       1.226394074532e+17       1.226394074532e+17       4.086888149669e+16      -4.493611984836e+18       1.793392394256e-04       6.141276496433e-02 
       1.272997604988e+07       4.664386967049e-12       3.641126893308e-02       3.496394949283e+08       1.414782200959e+04       1.111378438010e-03       1.801014494878e+11       2.102177568324e-02       7.225860195536e+16       5.137593643903e+12       2.754625165521e+13       3.463692243488e-08       4.995343192368e+16       1.222447177243e+17       1.222447177243e+17       4.073734462635e+16      -4.475541328651e+18       1.793481156788e-04       6.141004203236e-02 
       1.271972077705e+07       4.671910988328e-12       3.644062357125e-02       3.490764198998e+08       1.414782198023e+04       1.112274484318e-03       1.799563593398e+11       2.103872313900e-02       7.202603698151e+16       5.125187103653e+12       2.747973147016e+13       3.463692243488e-08       4.979265634437e+16       1.218512982444e+17       1.218512982444e+17       4.060623110862e+16      -4.457543342370e+18       1.793569919778e-04       6.140731962526e-02 
