# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1272       1.013746198744e-10       4.123221853536e-12      -1.137990900436e-12       0.000000000000e+00 
 1273       1.010028491228e-10       4.139911097587e-12      -1.240270628910e-12       0.000000000000e+00 
 1274       1.006405223909e-10       4.156079861243e-12      -1.343610421265e-12       0.000000000000e+00 
 1275       1.002876433383e-10       4.171725048691e-12      -1.447963594154e-12       0.000000000000e+00 
 1276       9.994421541666e-11       4.186843556814e-12      -1.553283152519e-12       0.000000000000e+00 
 1277       9.961024186850e-11       4.201432275187e-12      -1.659521788967e-12       0.000000000000e+00 
 1278       9.928572572719e-11       4.215488086069e-12      -1.766631883151e-12       0.000000000000e+00 
 1279       9.897066981612e-11       4.229007864398e-12      -1.874565501145e-12       0.000000000000e+00 
 1280       9.866507674817e-11       4.241988477785e-12      -1.983274394827e-12       0.000000000000e+00 
 1281       9.836894892519e-11       4.254426786505e-12      -2.092710001254e-12       0.000000000000e+00 
 1282       9.808228853737e-11       4.266319643495e-12      -2.202823442040e-12       0.000000000000e+00 
 1283       9.780509756271e-11       4.277663894345e-12      -2.313565522740e-12       0.000000000000e+00 
 1284       9.753737776646e-11       4.288456377291e-12      -2.424886732221e-12       0.000000000000e+00 
 1285       9.727913070053e-11       4.298693923213e-12      -2.536737242047e-12       0.000000000000e+00 
 1286       9.703035770294e-11       4.308373355622e-12      -2.649066905854e-12       0.000000000000e+00 
 1287       9.679105989723e-11       4.317491490662e-12      -2.761825258728e-12       0.000000000000e+00 
 1288       9.656123819192e-11       4.326045137095e-12      -2.874961516586e-12       0.000000000000e+00 
 1289       9.634089327994e-11       4.334031096302e-12      -2.988424575554e-12       0.000000000000e+00 
 1290       9.613002563804e-11       4.341446162275e-12      -3.102163011344e-12       0.000000000000e+00 
 1291       9.592863552624e-11       4.348287121605e-12      -3.216125078633e-12       0.000000000000e+00 
 1292       9.573672298727e-11       4.354550753486e-12      -3.330258710442e-12       0.000000000000e+00 
 1293       9.555428784598e-11       4.360233829699e-12      -3.444511517517e-12       0.000000000000e+00 
 1294       9.538132970880e-11       4.365333114613e-12      -3.558830787701e-12       0.000000000000e+00 
 1295       9.521784796315e-11       4.369845365173e-12      -3.673163485319e-12       0.000000000000e+00 
 1296       9.506384177689e-11       4.373767330899e-12      -3.787456250554e-12       0.000000000000e+00 
 1297       9.491931009773e-11       4.377095753875e-12      -3.901655398824e-12       0.000000000000e+00 
 1298       9.478425165271e-11       4.379827368748e-12      -4.015706920165e-12       0.000000000000e+00 
 1299       9.465866494756e-11       4.381958902715e-12      -4.129556478604e-12       0.000000000000e+00 
 1300       9.454254826622e-11       4.383487075524e-12      -4.243149411540e-12       0.000000000000e+00 
 1301       9.443589967018e-11       4.384408599463e-12      -4.356430729125e-12       0.000000000000e+00 
 1302       9.433871699801e-11       4.384720179355e-12      -4.469345113638e-12       0.000000000000e+00 
 1303       9.425099786470e-11       4.384418512551e-12      -4.581836918866e-12       0.000000000000e+00 
 1304       9.417273966117e-11       4.383500288926e-12      -4.693850169485e-12       0.000000000000e+00 
 1305       9.410393955363e-11       4.381962190871e-12      -4.805328560431e-12       0.000000000000e+00 
 1306       9.404459448311e-11       4.379800893287e-12      -4.916215456288e-12       0.000000000000e+00 
 1307       9.399468190960e-11       4.377014508564e-12      -5.026457962374e-12       0.000000000000e+00 
 1308       9.395410181032e-11       4.373606939215e-12      -5.136019189115e-12       0.000000000000e+00 
 1309       9.392273403153e-11       4.369583573920e-12      -5.244866123634e-12       0.000000000000e+00 
 1310       9.390045748295e-11       4.364949847054e-12      -5.352965570148e-12       0.000000000000e+00 
 1311       9.388715013582e-11       4.359711238782e-12      -5.460284149628e-12       0.000000000000e+00 
 1312       9.388268902100e-11       4.353873275154e-12      -5.566788299469e-12       0.000000000000e+00 
 1313       9.388695022704e-11       4.347441528201e-12      -5.672444273150e-12       0.000000000000e+00 
 1314       9.389980889826e-11       4.340421616028e-12      -5.777218139900e-12       0.000000000000e+00 
 1315       9.392113923285e-11       4.332819202912e-12      -5.881075784363e-12       0.000000000000e+00 
 1316       9.395081448092e-11       4.324639999394e-12      -5.983982906262e-12       0.000000000000e+00 
 1317       9.398870694263e-11       4.315889762379e-12      -6.085905020061e-12       0.000000000000e+00 
 1318       9.403468796619e-11       4.306574295227e-12      -6.186807454632e-12       0.000000000000e+00 
 1319       9.408862794605e-11       4.296699447847e-12      -6.286655352921e-12       0.000000000000e+00 
 1320       9.415039632089e-11       4.286271116799e-12      -6.385413671607e-12       0.000000000000e+00 
 1321       9.421986157173e-11       4.275295245381e-12      -6.483047180771e-12       0.000000000000e+00 
 1322       9.429689122004e-11       4.263777823731e-12      -6.579520463557e-12       0.000000000000e+00 
 1323       9.438135182578e-11       4.251724888917e-12      -6.674797915839e-12       0.000000000000e+00 
 1324       9.447310898552e-11       4.239142525035e-12      -6.768843745884e-12       0.000000000000e+00 
 1325       9.457202733046e-11       4.226036863305e-12      -6.861621974018e-12       0.000000000000e+00 
 1326       9.467797052459e-11       4.212414082163e-12      -6.953096432286e-12       0.000000000000e+00 
 1327       9.479080126273e-11       4.198280407359e-12      -7.043230764123e-12       0.000000000000e+00 
 1328       9.491038126860e-11       4.183642112051e-12      -7.131988424011e-12       0.000000000000e+00 
 1329       9.503657129291e-11       4.168505516900e-12      -7.219332677149e-12       0.000000000000e+00 
 1330       9.516923111148e-11       4.152876990166e-12      -7.305226599115e-12       0.000000000000e+00 
 1331       9.530821952326e-11       4.136762947803e-12      -7.389633075530e-12       0.000000000000e+00 
 1332       9.545339434845e-11       4.120169853552e-12      -7.472514801725e-12       0.000000000000e+00 
 1333       9.560461242656e-11       4.103104219042e-12      -7.553834282400e-12       0.000000000000e+00 
 1334       9.576172961454e-11       4.085572603877e-12      -7.633553831294e-12       0.000000000000e+00 
 1335       9.592460078478e-11       4.067581615738e-12      -7.711635570846e-12       0.000000000000e+00 
 1336       9.609307982325e-11       4.049137910477e-12      -7.788041431861e-12       0.000000000000e+00 
 1337       9.626701962760e-11       4.030248192207e-12      -7.862733153172e-12       0.000000000000e+00 
 1338       9.644627210515e-11       4.010919213404e-12      -7.935672281309e-12       0.000000000000e+00 
 1339       9.663068817108e-11       3.991157775000e-12      -8.006820170158e-12       0.000000000000e+00 
 1340       9.682011774645e-11       3.970970726474e-12      -8.076137980627e-12       0.000000000000e+00 
 1341       9.701440975627e-11       3.950364965954e-12      -8.143586680313e-12       0.000000000000e+00 
 1342       9.721341212762e-11       3.929347440308e-12      -8.209127043162e-12       0.000000000000e+00 
 1343       9.741697178774e-11       3.907925145239e-12      -8.272719649139e-12       0.000000000000e+00 
 1344       9.762493466204e-11       3.886105125382e-12      -8.334324883885e-12       0.000000000000e+00 
 1345       9.783714567226e-11       3.863894474398e-12      -8.393902938388e-12       0.000000000000e+00 
 1346       9.805344831906e-11       3.841300779780e-12      -8.451419927055e-12       0.000000000000e+00 
 1347       9.827368342879e-11       3.818333462357e-12      -8.506866315333e-12       0.000000000000e+00 
 1348       9.849769038927e-11       3.795002451527e-12      -8.560238691612e-12       0.000000000000e+00 
 1349       9.872530756213e-11       3.771317742000e-12      -8.611533667035e-12       0.000000000000e+00 
 1350       9.895637228079e-11       3.747289393913e-12      -8.660747875576e-12       0.000000000000e+00 
 1351       9.919072084857e-11       3.722927532964e-12      -8.707877974105e-12       0.000000000000e+00 
 1352       9.942818853670e-11       3.698242350528e-12      -8.752920642459e-12       0.000000000000e+00 
 1353       9.966860958241e-11       3.673244103789e-12      -8.795872583511e-12       0.000000000000e+00 
 1354       9.991181718698e-11       3.647943115859e-12      -8.836730523237e-12       0.000000000000e+00 
 1355       1.001576435138e-10       3.622349775908e-12      -8.875491210789e-12       0.000000000000e+00 
 1356       1.004059196863e-10       3.596474539282e-12      -8.912151418562e-12       0.000000000000e+00 
 1357       1.006564757862e-10       3.570327927634e-12      -8.946707942265e-12       0.000000000000e+00 
 1358       1.009091408515e-10       3.543920529045e-12      -8.979157600988e-12       0.000000000000e+00 
 1359       1.011637428745e-10       3.517262998150e-12      -9.009497237271e-12       0.000000000000e+00 
 1360       1.014201087998e-10       3.490366056260e-12      -9.037723717178e-12       0.000000000000e+00 
 1361       1.016780645224e-10       3.463240491493e-12      -9.063833930360e-12       0.000000000000e+00 
 1362       1.019374348859e-10       3.435897158890e-12      -9.087824790129e-12       0.000000000000e+00 
 1363       1.021980436804e-10       3.408346980547e-12      -9.109693233525e-12       0.000000000000e+00 
 1364       1.024597136404e-10       3.380600945735e-12      -9.129436221387e-12       0.000000000000e+00 
 1365       1.027222664433e-10       3.352670111027e-12      -9.147050738418e-12       0.000000000000e+00 
 1366       1.029855227068e-10       3.324565600423e-12      -9.162533793262e-12       0.000000000000e+00 
 1367       1.032493019879e-10       3.296298605471e-12      -9.175882418565e-12       0.000000000000e+00 
 1368       1.035134227799e-10       3.267880385396e-12      -9.187093671050e-12       0.000000000000e+00 
 1369       1.037777025111e-10       3.239322267223e-12      -9.196164631583e-12       0.000000000000e+00 
 1370       1.040419575429e-10       3.210635645900e-12      -9.203092405244e-12       0.000000000000e+00 
 1371       1.043060031673e-10       3.181831984425e-12      -9.207874121397e-12       0.000000000000e+00 
 1372       1.045696536056e-10       3.152922813969e-12      -9.210506933758e-12       0.000000000000e+00 
 1373       1.048327220060e-10       3.123919734003e-12      -9.210988020462e-12       0.000000000000e+00 
 1374       1.050950204419e-10       3.094834412419e-12      -9.209314584138e-12       0.000000000000e+00 
 1375       1.053563599099e-10       3.065678585657e-12      -9.205483851973e-12       0.000000000000e+00 
 1376       1.056165503278e-10       3.036464058831e-12      -9.199493075783e-12       0.000000000000e+00 
 1377       1.058754005325e-10       3.007202705848e-12      -9.191339532086e-12       0.000000000000e+00 
 1378       1.061327182785e-10       2.977906469540e-12      -9.181020522164e-12       0.000000000000e+00 
 1379       1.063883102356e-10       2.948587361783e-12      -9.168533372138e-12       0.000000000000e+00 
 1380       1.066419819870e-10       2.919257463626e-12      -9.153875433035e-12       0.000000000000e+00 
 1381       1.068935380273e-10       2.889928925410e-12      -9.137044080858e-12       0.000000000000e+00 
 1382       1.071427817609e-10       2.860613966898e-12      -9.118036716656e-12       0.000000000000e+00 
 1383       1.073895154996e-10       2.831324877398e-12      -9.096850766590e-12       0.000000000000e+00 
 1384       1.076335404609e-10       2.802074015886e-12      -9.073483682008e-12       0.000000000000e+00 
 1385       1.078746727101e-10       2.772873118583e-12      -9.047937447804e-12       0.000000000000e+00 
 1386       1.081127911746e-10       2.743731213438e-12      -9.020232159467e-12       0.000000000000e+00 
 1387       1.083477901325e-10       2.714656683870e-12      -8.990392589524e-12       0.000000000000e+00 
 1388       1.085795633139e-10       2.685657959406e-12      -8.958443692602e-12       0.000000000000e+00 
 1389       1.088080038997e-10       2.656743515760e-12      -8.924410605778e-12       0.000000000000e+00 
 1390       1.090330045207e-10       2.627921874912e-12      -8.888318648931e-12       0.000000000000e+00 
 1391       1.092544572570e-10       2.599201605192e-12      -8.850193325093e-12       0.000000000000e+00 
 1392       1.094722536362e-10       2.570591321362e-12      -8.810060320802e-12       0.000000000000e+00 
 1393       1.096862846335e-10       2.542099684695e-12      -8.767945506447e-12       0.000000000000e+00 
 1394       1.098964406699e-10       2.513735403059e-12      -8.723874936628e-12       0.000000000000e+00 
 1395       1.101026116119e-10       2.485507230993e-12      -8.677874850498e-12       0.000000000000e+00 
 1396       1.103046867699e-10       2.457423969797e-12      -8.629971672122e-12       0.000000000000e+00 
 1397       1.105025548980e-10       2.429494467604e-12      -8.580192010823e-12       0.000000000000e+00 
 1398       1.106961041922e-10       2.401727619469e-12      -8.528562661535e-12       0.000000000000e+00 
 1399       1.108852222902e-10       2.374132367444e-12      -8.475110605154e-12       0.000000000000e+00 
 1400       1.110697962701e-10       2.346717700666e-12      -8.419863008888e-12       0.000000000000e+00 
 1401       1.112497126495e-10       2.319492655432e-12      -8.362847226611e-12       0.000000000000e+00 
 1402       1.114248573845e-10       2.292466315284e-12      -8.304090799211e-12       0.000000000000e+00 
 1403       1.115951158687e-10       2.265647811089e-12      -8.243621454942e-12       0.000000000000e+00 
 1404       1.117603729326e-10       2.239046321121e-12      -8.181467109776e-12       0.000000000000e+00 
 1405       1.119205128422e-10       2.212671071143e-12      -8.117655867754e-12       0.000000000000e+00 
 1406       1.120754192984e-10       2.186531334486e-12      -8.052216021336e-12       0.000000000000e+00 
 1407       1.122249754358e-10       2.160636432131e-12      -7.985176051752e-12       0.000000000000e+00 
 1408       1.123690638218e-10       2.134995732794e-12      -7.916564629356e-12       0.000000000000e+00 
 1409       1.125075664558e-10       2.109618653002e-12      -7.846410613974e-12       0.000000000000e+00 
 1410       1.126403647682e-10       2.084514657177e-12      -7.774743055254e-12       0.000000000000e+00 
 1411       1.127673396193e-10       2.059693257718e-12      -7.701591193024e-12       0.000000000000e+00 
 1412       1.128883712985e-10       2.035164015081e-12      -7.626984457633e-12       0.000000000000e+00 
 1413       1.130033395233e-10       2.010936537860e-12      -7.550952470312e-12       0.000000000000e+00 
 1414       1.131121234384e-10       1.987020482870e-12      -7.473525043518e-12       0.000000000000e+00 
 1415       1.132146016145e-10       1.963425555226e-12      -7.394732181288e-12       0.000000000000e+00 
 1416       1.133106520480e-10       1.940161508429e-12      -7.314604079591e-12       0.000000000000e+00 
 1417       1.134001521590e-10       1.917238144440e-12      -7.233171126676e-12       0.000000000000e+00 
 1418       1.134829787916e-10       1.894665313767e-12      -7.150463903427e-12       0.000000000000e+00 
 1419       1.135590082118e-10       1.872452915547e-12      -7.066513183711e-12       0.000000000000e+00 
 1420       1.136281161073e-10       1.850610897620e-12      -6.981349934730e-12       0.000000000000e+00 
 1421       1.136901775863e-10       1.829149256621e-12      -6.895005317375e-12       0.000000000000e+00 
 1422       1.137450671765e-10       1.808078038052e-12      -6.807510686570e-12       0.000000000000e+00 
 1423       1.137926588243e-10       1.787407336368e-12      -6.718897591632e-12       0.000000000000e+00 
 1424       1.138328471491e-10       1.767145973652e-12      -6.629198401640e-12       0.000000000000e+00 
 1425       1.138656114480e-10       1.747297520632e-12      -6.538448187885e-12       0.000000000000e+00 
 1426       1.138909523465e-10       1.727864234965e-12      -6.446682861453e-12       0.000000000000e+00 
 1427       1.139088706034e-10       1.708848378929e-12      -6.353938550344e-12       0.000000000000e+00 
 1428       1.139193671106e-10       1.690252219434e-12      -6.260251599860e-12       0.000000000000e+00 
 1429       1.139224428938e-10       1.672078028024e-12      -6.165658572990e-12       0.000000000000e+00 
 1430       1.139180991127e-10       1.654328080876e-12      -6.070196250802e-12       0.000000000000e+00 
 1431       1.139063370612e-10       1.637004658808e-12      -5.973901632829e-12       0.000000000000e+00 
 1432       1.138871581677e-10       1.620110047279e-12      -5.876811937457e-12       0.000000000000e+00 
 1433       1.138605639958e-10       1.603646536394e-12      -5.778964602314e-12       0.000000000000e+00 
 1434       1.138265562441e-10       1.587616420907e-12      -5.680397284657e-12       0.000000000000e+00 
 1435       1.137851367467e-10       1.572022000222e-12      -5.581147861762e-12       0.000000000000e+00 
 1436       1.137363074735e-10       1.556865578400e-12      -5.481254431310e-12       0.000000000000e+00 
 1437       1.136800705306e-10       1.542149464159e-12      -5.380755311774e-12       0.000000000000e+00 
 1438       1.136164281606e-10       1.527875970878e-12      -5.279689042813e-12       0.000000000000e+00 
 1439       1.135453827427e-10       1.514047416601e-12      -5.178094385653e-12       0.000000000000e+00 
 1440       1.134669367933e-10       1.500666124040e-12      -5.076010323478e-12       0.000000000000e+00 
 1441       1.133810929659e-10       1.487734420578e-12      -4.973476061820e-12       0.000000000000e+00 
 1442       1.132878540520e-10       1.475254638271e-12      -4.870531028943e-12       0.000000000000e+00 
 1443       1.131872229808e-10       1.463229113852e-12      -4.767214876235e-12       0.000000000000e+00 
 1444       1.130792028199e-10       1.451660188738e-12      -4.663567478594e-12       0.000000000000e+00 
 1445       1.129637967756e-10       1.440550209024e-12      -4.559628934817e-12       0.000000000000e+00 
 1446       1.128410081928e-10       1.429901525497e-12      -4.455439567985e-12       0.000000000000e+00 
 1447       1.127108405559e-10       1.419716493631e-12      -4.351039925857e-12       0.000000000000e+00 
 1448       1.125732974886e-10       1.409997473593e-12      -4.246470781253e-12       0.000000000000e+00 
 1449       1.124283827545e-10       1.400746830249e-12      -4.141773132444e-12       0.000000000000e+00 
 1450       1.122761002574e-10       1.391966933162e-12      -4.036988203539e-12       0.000000000000e+00 
 1451       1.121164540415e-10       1.383660156600e-12      -3.932157444875e-12       0.000000000000e+00 
 1452       1.119494482915e-10       1.375828879534e-12      -3.827322533405e-12       0.000000000000e+00 
 1453       1.117750873336e-10       1.368475485647e-12      -3.722525373082e-12       0.000000000000e+00 
 1454       1.115933756350e-10       1.361602363332e-12      -3.617808095252e-12       0.000000000000e+00 
 1455       1.114043178047e-10       1.355211905701e-12      -3.513213059041e-12       0.000000000000e+00 
 1456       1.112079185935e-10       1.349306510580e-12      -3.408782851742e-12       0.000000000000e+00 
 1457       1.110041828948e-10       1.343888580521e-12      -3.304560289201e-12       0.000000000000e+00 
 1458       1.107931157444e-10       1.338960522799e-12      -3.200588416212e-12       0.000000000000e+00 
 1459       1.105747223210e-10       1.334524749417e-12      -3.096910506895e-12       0.000000000000e+00 
 1460       1.103490079464e-10       1.330583677112e-12      -2.993570065094e-12       0.000000000000e+00 
 1461       1.101159780861e-10       1.327139727352e-12      -2.890610824759e-12       0.000000000000e+00 
 1462       1.098756383493e-10       1.324195326346e-12      -2.788076750336e-12       0.000000000000e+00 
 1463       1.096280086809e-10       1.321751762888e-12      -2.686008937311e-12       0.000000000000e+00 
 1464       1.093731660915e-10       1.319805749417e-12      -2.584436279169e-12       0.000000000000e+00 
 1465       1.091112023551e-10       1.318352826581e-12      -2.483384707901e-12       0.000000000000e+00 
 1466       1.088422098575e-10       1.317388502221e-12      -2.382880285605e-12       0.000000000000e+00 
 1467       1.085662815974e-10       1.316908251303e-12      -2.282949204689e-12       0.000000000000e+00 
 1468       1.082835111875e-10       1.316907515857e-12      -2.183617788095e-12       0.000000000000e+00 
 1469       1.079939928554e-10       1.317381704923e-12      -2.084912489508e-12       0.000000000000e+00 
 1470       1.076978214451e-10       1.318326194481e-12      -1.986859893572e-12       0.000000000000e+00 
 1471       1.073950924178e-10       1.319736327398e-12      -1.889486716104e-12       0.000000000000e+00 
 1472       1.070859018531e-10       1.321607413363e-12      -1.792819804309e-12       0.000000000000e+00 
 1473       1.067703464501e-10       1.323934728826e-12      -1.696886136995e-12       0.000000000000e+00 
 1474       1.064485235284e-10       1.326713516939e-12      -1.601712824784e-12       0.000000000000e+00 
 1475       1.061205310296e-10       1.329938987497e-12      -1.507327110330e-12       0.000000000000e+00 
 1476       1.057864675176e-10       1.333606316870e-12      -1.413756368535e-12       0.000000000000e+00 
 1477       1.054464321807e-10       1.337710647952e-12      -1.321028106756e-12       0.000000000000e+00 
 1478       1.051005248320e-10       1.342247090091e-12      -1.229169965027e-12       0.000000000000e+00 
 1479       1.047488459106e-10       1.347210719035e-12      -1.138209716271e-12       0.000000000000e+00 
 1480       1.043914964829e-10       1.352596576868e-12      -1.048175266512e-12       0.000000000000e+00 
 1481       1.040285782438e-10       1.358399671948e-12      -9.590946550915e-13       0.000000000000e+00 
 1482       1.036601935173e-10       1.364614978852e-12      -8.709960548840e-13       0.000000000000e+00 
 1483       1.032864452581e-10       1.371237438306e-12      -7.839077725093e-13       0.000000000000e+00 
 1484       1.029074370525e-10       1.378261957133e-12      -6.978582485477e-13       0.000000000000e+00 
 1485       1.025232731196e-10       1.385683408187e-12      -6.128760577545e-13       0.000000000000e+00 
 1486       1.021340583121e-10       1.393496630295e-12      -5.289899092744e-13       0.000000000000e+00 
 1487       1.017398981179e-10       1.401696428194e-12      -4.462286468555e-13       0.000000000000e+00 
 1488       1.013408986607e-10       1.410277572470e-12      -3.646212490643e-13       0.000000000000e+00 
 1489       1.009371667016e-10       1.419234799502e-12      -2.841968294999e-13       0.000000000000e+00 
 1490       1.005288096396e-10       1.428562811393e-12      -2.049846370079e-13       0.000000000000e+00 
 1491       1.001159355134e-10       1.438256275918e-12      -1.270140558957e-13       0.000000000000e+00 
 1492       9.969865300189e-11       1.448309826455e-12      -5.031460614603e-14       0.000000000000e+00 
 1493       9.927707142559e-11       1.458718061930e-12       2.508405636798e-14       0.000000000000e+00 
 1494       9.885130074768e-11       1.469475546756e-12       9.915213966880e-14       0.000000000000e+00 
 1495       9.842145157507e-11       1.480576810768e-12       1.718597154599e-13       0.000000000000e+00 
 1496       9.798763515954e-11       1.492016349165e-12       2.431767189116e-13       0.000000000000e+00 
 1497       9.754996339884e-11       1.503788622450e-12       3.130729484462e-13       0.000000000000e+00 
 1498       9.710854883774e-11       1.515888056367e-12       3.815180655240e-13       0.000000000000e+00 
 1499       9.666350466921e-11       1.528309041844e-12       4.484815944288e-13       0.000000000000e+00 
 1500       9.621494473547e-11       1.541045934925e-12       5.139329220535e-13       0.000000000000e+00 
 1501       9.576298352911e-11       1.554093056718e-12       5.778412976854e-13       0.000000000000e+00 
 1502       9.530773694301e-11       1.567444335379e-12       6.401804505216e-13       0.000000000000e+00 
 1503       9.484932452580e-11       1.581092228401e-12       7.009424918325e-13       0.000000000000e+00 
 1504       9.438786725059e-11       1.595028789709e-12       7.601241477528e-13       0.000000000000e+00 
 1505       9.392348676921e-11       1.609246026581e-12       8.177221538684e-13       0.000000000000e+00 
 1506       9.345630541343e-11       1.623735899565e-12       8.737332552475e-13       0.000000000000e+00 
 1507       9.298644619606e-11       1.638490322400e-12       9.281542064717e-13       0.000000000000e+00 
 1508       9.251403281209e-11       1.653501161938e-12       9.809817716671e-13       0.000000000000e+00 
 1509       9.203918963987e-11       1.668760238061e-12       1.032212724535e-12       0.000000000000e+00 
 1510       9.156204174220e-11       1.684259323602e-12       1.081843848384e-12       0.000000000000e+00 
 1511       9.108271486753e-11       1.699990144267e-12       1.129871936159e-12       0.000000000000e+00 
 1512       9.060133545103e-11       1.715944378554e-12       1.176293790476e-12       0.000000000000e+00 
 1513       9.011803061583e-11       1.732113657672e-12       1.221106223647e-12       0.000000000000e+00 
 1514       8.963292817406e-11       1.748489565465e-12       1.264306057718e-12       0.000000000000e+00 
 1515       8.914615662805e-11       1.765063638326e-12       1.305890124495e-12       0.000000000000e+00 
 1516       8.865784517149e-11       1.781827365123e-12       1.345855265579e-12       0.000000000000e+00 
 1517       8.816812369051e-11       1.798772187116e-12       1.384198332392e-12       0.000000000000e+00 
 1518       8.767712276488e-11       1.815889497879e-12       1.420916186214e-12       0.000000000000e+00 
 1519       8.718497366912e-11       1.833170643218e-12       1.456005698208e-12       0.000000000000e+00 
 1520       8.669180837366e-11       1.850606921093e-12       1.489463749457e-12       0.000000000000e+00 
 1521       8.619775954595e-11       1.868189581537e-12       1.521287230991e-12       0.000000000000e+00 
 1522       8.570296055166e-11       1.885909826577e-12       1.551473043818e-12       0.000000000000e+00 
 1523       8.520754545578e-11       1.903758810154e-12       1.580018098959e-12       0.000000000000e+00 
 1524       8.471164902376e-11       1.921727638043e-12       1.606919317473e-12       0.000000000000e+00 
 1525       8.421540672267e-11       1.939807367774e-12       1.632173630495e-12       0.000000000000e+00 
 1526       8.371895472235e-11       1.957989008550e-12       1.655777979261e-12       0.000000000000e+00 
 1527       8.322242989652e-11       1.976263521169e-12       1.677729315142e-12       0.000000000000e+00 
 1528       8.272596982396e-11       1.994621817944e-12       1.698024599675e-12       0.000000000000e+00 
 1529       8.222971278963e-11       2.013054762623e-12       1.716660804593e-12       0.000000000000e+00 
 1530       8.173379778581e-11       2.031553170309e-12       1.733634911858e-12       0.000000000000e+00 
 1531       8.123836451325e-11       2.050107807380e-12       1.748943913689e-12       0.000000000000e+00 
 1532       8.074355338232e-11       2.068709391409e-12       1.762584812597e-12       0.000000000000e+00 
 1533       8.024950551414e-11       2.087348591086e-12       1.774554621412e-12       0.000000000000e+00 
 1534       7.975636274173e-11       2.106016026136e-12       1.784850363316e-12       0.000000000000e+00 
 1535       7.926426761115e-11       2.124702267238e-12       1.793469071874e-12       0.000000000000e+00 
 1536       7.877336338264e-11       2.143397835951e-12       1.800407791068e-12       0.000000000000e+00 
 1537       7.828379403176e-11       2.162093204628e-12       1.805663575320e-12       0.000000000000e+00 
 1538       7.779570425054e-11       2.180778796338e-12       1.809233489532e-12       0.000000000000e+00 
 1539       7.730923944863e-11       2.199444984787e-12       1.811114609112e-12       0.000000000000e+00 
 1540       7.682454575443e-11       2.218082094239e-12       1.811304020006e-12       0.000000000000e+00 
 1541       7.634175889583e-11       2.236680930372e-12       1.809802283964e-12       0.000000000000e+00 
 1542       7.586097072484e-11       2.255234378529e-12       1.806623870251e-12       0.000000000000e+00 
 1543       7.538226237744e-11       2.273735820482e-12       1.801786823018e-12       0.000000000000e+00 
 1544       7.490571536583e-11       2.292178604815e-12       1.795309305261e-12       0.000000000000e+00 
 1545       7.443141157888e-11       2.310556046872e-12       1.787209599028e-12       0.000000000000e+00 
 1546       7.395943328281e-11       2.328861428704e-12       1.777506105622e-12       0.000000000000e+00 
 1547       7.348986312172e-11       2.347087999015e-12       1.766217345811e-12       0.000000000000e+00 
 1548       7.302278411820e-11       2.365228973113e-12       1.753361960029e-12       0.000000000000e+00 
 1549       7.255827967389e-11       2.383277532851e-12       1.738958708587e-12       0.000000000000e+00 
 1550       7.209643357005e-11       2.401226826578e-12       1.723026471877e-12       0.000000000000e+00 
 1551       7.163732996817e-11       2.419069969085e-12       1.705584250577e-12       0.000000000000e+00 
 1552       7.118105341056e-11       2.436800041551e-12       1.686651165860e-12       0.000000000000e+00 
 1553       7.072768882088e-11       2.454410091491e-12       1.666246459596e-12       0.000000000000e+00 
 1554       7.027732150476e-11       2.471893132705e-12       1.644389494560e-12       0.000000000000e+00 
 1555       6.983003715038e-11       2.489242145220e-12       1.621099754642e-12       0.000000000000e+00 
 1556       6.938592182904e-11       2.506450075241e-12       1.596396845045e-12       0.000000000000e+00 
 1557       6.894506199573e-11       2.523509835097e-12       1.570300492497e-12       0.000000000000e+00 
 1558       6.850754448973e-11       2.540414303188e-12       1.542830545457e-12       0.000000000000e+00 
 1559       6.807345653521e-11       2.557156323931e-12       1.514006974317e-12       0.000000000000e+00 
 1560       6.764288574175e-11       2.573728707708e-12       1.483849871612e-12       0.000000000000e+00 
 1561       6.721592010499e-11       2.590124230812e-12       1.452379452224e-12       0.000000000000e+00 
 1562       6.679264800714e-11       2.606335635397e-12       1.419616053589e-12       0.000000000000e+00 
 1563       6.637315821763e-11       2.622355629421e-12       1.385580135902e-12       0.000000000000e+00 
 1564       6.595753989366e-11       2.638176886593e-12       1.350292282326e-12       0.000000000000e+00 
 1565       6.554588258077e-11       2.653792046326e-12       1.313773199193e-12       0.000000000000e+00 
 1566       6.513827621342e-11       2.669193713676e-12       1.276043716214e-12       0.000000000000e+00 
 1567       6.473481111561e-11       2.684374459293e-12       1.237124786684e-12       0.000000000000e+00 
 1568       6.433557800142e-11       2.699326819371e-12       1.197037487688e-12       0.000000000000e+00 
 1569       6.394066797559e-11       2.714043295586e-12       1.155803020306e-12       0.000000000000e+00 
 1570       6.355017253415e-11       2.728516355054e-12       1.113442709823e-12       0.000000000000e+00 
 1571       6.316418356494e-11       2.742738430270e-12       1.069978005928e-12       0.000000000000e+00 
 1572       6.278279334821e-11       2.756701919056e-12       1.025430482928e-12       0.000000000000e+00 
 1573       6.240609455724e-11       2.770399184513e-12       9.798218399479e-13       0.000000000000e+00 
