# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1929       2.985243334281e-11       1.671245629692e-12      -1.808293549818e-12       0.000000000000e+00 
 1930       2.981725135306e-11       1.670084364352e-12      -1.837690834574e-12       0.000000000000e+00 
 1931       2.978426798803e-11       1.668721799730e-12      -1.866904272323e-12       0.000000000000e+00 
 1932       2.975345642661e-11       1.667159270751e-12      -1.895924005213e-12       0.000000000000e+00 
 1933       2.972478530705e-11       1.665398606434e-12      -1.924741255779e-12       0.000000000000e+00 
 1934       2.969822311616e-11       1.663441645262e-12      -1.953347212465e-12       0.000000000000e+00 
 1935       2.967373818912e-11       1.661290235195e-12      -1.981733029590e-12       0.000000000000e+00 
 1936       2.965129870928e-11       1.658946233686e-12      -2.009889827296e-12       0.000000000000e+00 
 1937       2.963087270794e-11       1.656411507690e-12      -2.037808691512e-12       0.000000000000e+00 
 1938       2.961242806417e-11       1.653687933679e-12      -2.065480673908e-12       0.000000000000e+00 
 1939       2.959593250455e-11       1.650777397656e-12      -2.092896791853e-12       0.000000000000e+00 
 1940       2.958135360305e-11       1.647681795166e-12      -2.120048028370e-12       0.000000000000e+00 
 1941       2.956865878073e-11       1.644403031310e-12      -2.146925332095e-12       0.000000000000e+00 
 1942       2.955781530561e-11       1.640943020760e-12      -2.173519617234e-12       0.000000000000e+00 
 1943       2.954879029244e-11       1.637303687766e-12      -2.199821763518e-12       0.000000000000e+00 
 1944       2.954155070246e-11       1.633486966178e-12      -2.225822616162e-12       0.000000000000e+00 
 1945       2.953606334325e-11       1.629494799450e-12      -2.251512985821e-12       0.000000000000e+00 
 1946       2.953229486850e-11       1.625329140660e-12      -2.276883648549e-12       0.000000000000e+00 
 1947       2.953021177780e-11       1.620991952519e-12      -2.301925345752e-12       0.000000000000e+00 
 1948       2.952978041643e-11       1.616485207386e-12      -2.326628784147e-12       0.000000000000e+00 
 1949       2.953096697518e-11       1.611810887279e-12      -2.350984635722e-12       0.000000000000e+00 
 1950       2.953373749012e-11       1.606970983892e-12      -2.374983537687e-12       0.000000000000e+00 
 1951       2.953805784241e-11       1.601967498602e-12      -2.398616092437e-12       0.000000000000e+00 
 1952       2.954389375808e-11       1.596802442489e-12      -2.421872867503e-12       0.000000000000e+00 
 1953       2.955121080784e-11       1.591477836342e-12      -2.444744395516e-12       0.000000000000e+00 
 1954       2.955997440687e-11       1.585995710679e-12      -2.467221174156e-12       0.000000000000e+00 
 1955       2.957014981460e-11       1.580358105753e-12      -2.489293666117e-12       0.000000000000e+00 
 1956       2.958170213455e-11       1.574567071573e-12      -2.510952299057e-12       0.000000000000e+00 
 1957       2.959459631405e-11       1.568624667908e-12      -2.532187465559e-12       0.000000000000e+00 
 1958       2.960879714410e-11       1.562532964309e-12      -2.552989523088e-12       0.000000000000e+00 
 1959       2.962426925914e-11       1.556294040115e-12      -2.573348793947e-12       0.000000000000e+00 
 1960       2.964097713685e-11       1.549909984469e-12      -2.593255565232e-12       0.000000000000e+00 
 1961       2.965888509794e-11       1.543382896332e-12      -2.612700088793e-12       0.000000000000e+00 
 1962       2.967795730593e-11       1.536714884494e-12      -2.631672581189e-12       0.000000000000e+00 
 1963       2.969815776699e-11       1.529908067589e-12      -2.650163223643e-12       0.000000000000e+00 
 1964       2.971945032968e-11       1.522964574106e-12      -2.668162162002e-12       0.000000000000e+00 
 1965       2.974179868478e-11       1.515886542403e-12      -2.685659506695e-12       0.000000000000e+00 
 1966       2.976516636508e-11       1.508676120720e-12      -2.702645332684e-12       0.000000000000e+00 
 1967       2.978951674517e-11       1.501335467194e-12      -2.719109679428e-12       0.000000000000e+00 
 1968       2.981481304123e-11       1.493866749868e-12      -2.735042550835e-12       0.000000000000e+00 
 1969       2.984101831082e-11       1.486272146706e-12      -2.750433915223e-12       0.000000000000e+00 
 1970       2.986809545270e-11       1.478553845609e-12      -2.765273705272e-12       0.000000000000e+00 
 1971       2.989600729319e-11       1.470714202686e-12      -2.779553484223e-12       0.000000000000e+00 
 1972       2.992471684647e-11       1.462756218357e-12      -2.793271458072e-12       0.000000000000e+00 
 1973       2.995418705577e-11       1.454683064814e-12      -2.806427500509e-12       0.000000000000e+00 
 1974       2.998438070683e-11       1.446497928095e-12      -2.819021490064e-12       0.000000000000e+00 
 1975       3.001526042766e-11       1.438204008106e-12      -2.831053310120e-12       0.000000000000e+00 
 1976       3.004678868833e-11       1.429804518635e-12      -2.842522848922e-12       0.000000000000e+00 
 1977       3.007892780078e-11       1.421302687371e-12      -2.853429999578e-12       0.000000000000e+00 
 1978       3.011163991861e-11       1.412701755924e-12      -2.863774660078e-12       0.000000000000e+00 
 1979       3.014488703691e-11       1.404004979838e-12      -2.873556733292e-12       0.000000000000e+00 
 1980       3.017863099199e-11       1.395215628615e-12      -2.882776126987e-12       0.000000000000e+00 
 1981       3.021283346126e-11       1.386336985730e-12      -2.891432753831e-12       0.000000000000e+00 
 1982       3.024745596295e-11       1.377372348646e-12      -2.899526531402e-12       0.000000000000e+00 
 1983       3.028245985595e-11       1.368325028838e-12      -2.907057382195e-12       0.000000000000e+00 
 1984       3.031780633962e-11       1.359198351805e-12      -2.914025233634e-12       0.000000000000e+00 
 1985       3.035345645355e-11       1.349995657094e-12      -2.920430018079e-12       0.000000000000e+00 
 1986       3.038937107738e-11       1.340720298313e-12      -2.926271672833e-12       0.000000000000e+00 
 1987       3.042551093058e-11       1.331375643149e-12      -2.931550140151e-12       0.000000000000e+00 
 1988       3.046183657228e-11       1.321965073390e-12      -2.936265367249e-12       0.000000000000e+00 
 1989       3.049830840104e-11       1.312491984938e-12      -2.940417306312e-12       0.000000000000e+00 
 1990       3.053488665464e-11       1.302959787833e-12      -2.944005914505e-12       0.000000000000e+00 
 1991       3.057153140992e-11       1.293371906264e-12      -2.947031153975e-12       0.000000000000e+00 
 1992       3.060820258252e-11       1.283731778590e-12      -2.949492991867e-12       0.000000000000e+00 
 1993       3.064485992673e-11       1.274042857362e-12      -2.951391400327e-12       0.000000000000e+00 
 1994       3.068146303526e-11       1.264308609332e-12      -2.952726356513e-12       0.000000000000e+00 
 1995       3.071797133902e-11       1.254532515480e-12      -2.953497842603e-12       0.000000000000e+00 
 1996       3.075434410696e-11       1.244718071026e-12      -2.953705845802e-12       0.000000000000e+00 
 1997       3.079054044584e-11       1.234868785451e-12      -2.953350358353e-12       0.000000000000e+00 
 1998       3.082651930005e-11       1.224988182511e-12      -2.952431377543e-12       0.000000000000e+00 
 1999       3.086223945137e-11       1.215079800262e-12      -2.950948905714e-12       0.000000000000e+00 
 2000       3.089765951879e-11       1.205147191071e-12      -2.948902950268e-12       0.000000000000e+00 
 2001       3.093273795832e-11       1.195193921636e-12      -2.946293523677e-12       0.000000000000e+00 
 2002       3.096743306276e-11       1.185223573006e-12      -2.943120643495e-12       0.000000000000e+00 
 2003       3.100170296153e-11       1.175239740597e-12      -2.939384332360e-12       0.000000000000e+00 
 2004       3.103550562042e-11       1.165246034211e-12      -2.935084618006e-12       0.000000000000e+00 
 2005       3.106879884143e-11       1.155246078051e-12      -2.930221533273e-12       0.000000000000e+00 
 2006       3.110154026258e-11       1.145243510744e-12      -2.924795116111e-12       0.000000000000e+00 
 2007       3.113368735763e-11       1.135241985355e-12      -2.918805409591e-12       0.000000000000e+00 
 2008       3.116519743596e-11       1.125245169406e-12      -2.912252461916e-12       0.000000000000e+00 
 2009       3.119602764234e-11       1.115256744894e-12      -2.905136326424e-12       0.000000000000e+00 
 2010       3.122613495670e-11       1.105280408308e-12      -2.897457061600e-12       0.000000000000e+00 
 2011       3.125548000071e-11       1.095319666155e-12      -2.889215915884e-12       0.000000000000e+00 
 2012       3.128403848803e-11       1.085377219867e-12      -2.880418891507e-12       0.000000000000e+00 
 2013       3.131178985697e-11       1.075455576449e-12      -2.871073206613e-12       0.000000000000e+00 
 2014       3.133871347125e-11       1.065557252584e-12      -2.861186112852e-12       0.000000000000e+00 
 2015       3.136478861987e-11       1.055684774640e-12      -2.850764895428e-12       0.000000000000e+00 
 2016       3.138999451707e-11       1.045840678684e-12      -2.839816873139e-12       0.000000000000e+00 
 2017       3.141431030218e-11       1.036027510495e-12      -2.828349398426e-12       0.000000000000e+00 
 2018       3.143771503960e-11       1.026247825573e-12      -2.816369857408e-12       0.000000000000e+00 
 2019       3.146018771865e-11       1.016504189154e-12      -2.803885669934e-12       0.000000000000e+00 
 2020       3.148170725352e-11       1.006799176219e-12      -2.790904289623e-12       0.000000000000e+00 
 2021       3.150225248314e-11       9.971353715075e-13      -2.777433203905e-12       0.000000000000e+00 
 2022       3.152180217115e-11       9.875153695301e-13      -2.763479934071e-12       0.000000000000e+00 
 2023       3.154033500575e-11       9.779417745780e-13      -2.749052035309e-12       0.000000000000e+00 
 2024       3.155782959964e-11       9.684172007368e-13      -2.734157096754e-12       0.000000000000e+00 
 2025       3.157426448994e-11       9.589442718975e-13      -2.718802741527e-12       0.000000000000e+00 
 2026       3.158961813808e-11       9.495256217688e-13      -2.702996626782e-12       0.000000000000e+00 
 2027       3.160386892970e-11       9.401638938886e-13      -2.686746443748e-12       0.000000000000e+00 
 2028       3.161699517461e-11       9.308617416361e-13      -2.670059917770e-12       0.000000000000e+00 
 2029       3.162897510663e-11       9.216218282437e-13      -2.652944808359e-12       0.000000000000e+00 
 2030       3.163978688357e-11       9.124468268084e-13      -2.635408909229e-12       0.000000000000e+00 
 2031       3.164940858709e-11       9.033394203045e-13      -2.617460048344e-12       0.000000000000e+00 
 2032       3.165781822263e-11       8.943023015946e-13      -2.599106087961e-12       0.000000000000e+00 
 2033       3.166499371934e-11       8.853381734420e-13      -2.580354924673e-12       0.000000000000e+00 
 2034       3.167091292994e-11       8.764497485224e-13      -2.561214489454e-12       0.000000000000e+00 
 2035       3.167555363067e-11       8.676397494358e-13      -2.541692747700e-12       0.000000000000e+00 
 2036       3.167889352119e-11       8.589109087183e-13      -2.521797699274e-12       0.000000000000e+00 
 2037       3.168091022450e-11       8.502659688540e-13      -2.501537378552e-12       0.000000000000e+00 
 2038       3.168158128684e-11       8.417076822869e-13      -2.480919854461e-12       0.000000000000e+00 
 2039       3.168088417758e-11       8.332388114327e-13      -2.459953230529e-12       0.000000000000e+00 
 2040       3.167879628916e-11       8.248621286906e-13      -2.438645644923e-12       0.000000000000e+00 
 2041       3.167529493701e-11       8.165804164554e-13      -2.417005270496e-12       0.000000000000e+00 
 2042       3.167035735943e-11       8.083964671292e-13      -2.395040314828e-12       0.000000000000e+00 
 2043       3.166396071750e-11       8.003130831333e-13      -2.372759020273e-12       0.000000000000e+00 
 2044       3.165608209502e-11       7.923330769198e-13      -2.350169663999e-12       0.000000000000e+00 
 2045       3.164669849839e-11       7.844592709840e-13      -2.327280558035e-12       0.000000000000e+00 
 2046       3.163578685654e-11       7.766944978760e-13      -2.304100049310e-12       0.000000000000e+00 
 2047       3.162332402084e-11       7.690416002122e-13      -2.280636519702e-12       0.000000000000e+00 
 2048       3.160928676499e-11       7.615034306879e-13      -2.256898386077e-12       0.000000000000e+00 
 2049       3.159365178495e-11       7.540828520885e-13      -2.232894100336e-12       0.000000000000e+00 
 2050       3.157639569885e-11       7.467827373017e-13      -2.208632149454e-12       0.000000000000e+00 
 2051       3.155749973514e-11       7.396055782728e-13      -2.184121177348e-12       0.000000000000e+00 
 2052       3.153696383386e-11       7.325523097970e-13      -2.159370351316e-12       0.000000000000e+00 
 2053       3.151479264583e-11       7.256234773562e-13      -2.134388998297e-12       0.000000000000e+00 
 2054       3.149099085358e-11       7.188196274147e-13      -2.109186483338e-12       0.000000000000e+00 
 2055       3.146556317142e-11       7.121413074194e-13      -2.083772209638e-12       0.000000000000e+00 
 2056       3.143851434542e-11       7.055890658007e-13      -2.058155618600e-12       0.000000000000e+00 
 2057       3.140984915353e-11       6.991634519735e-13      -2.032346189872e-12       0.000000000000e+00 
 2058       3.137957240557e-11       6.928650163374e-13      -2.006353441400e-12       0.000000000000e+00 
 2059       3.134768894332e-11       6.866943102777e-13      -1.980186929468e-12       0.000000000000e+00 
 2060       3.131420364050e-11       6.806518861662e-13      -1.953856248755e-12       0.000000000000e+00 
 2061       3.127912140289e-11       6.747382973616e-13      -1.927371032371e-12       0.000000000000e+00 
 2062       3.124244716829e-11       6.689540982107e-13      -1.900740951912e-12       0.000000000000e+00 
 2063       3.120418590665e-11       6.632998440484e-13      -1.873975717504e-12       0.000000000000e+00 
 2064       3.116434262005e-11       6.577760911991e-13      -1.847085077849e-12       0.000000000000e+00 
 2065       3.112292234278e-11       6.523833969772e-13      -1.820078820277e-12       0.000000000000e+00 
 2066       3.107993014136e-11       6.471223196877e-13      -1.792966770784e-12       0.000000000000e+00 
 2067       3.103537111461e-11       6.419934186267e-13      -1.765758794090e-12       0.000000000000e+00 
 2068       3.098925039366e-11       6.369972540828e-13      -1.738464793676e-12       0.000000000000e+00 
 2069       3.094157314203e-11       6.321343873371e-13      -1.711094711838e-12       0.000000000000e+00 
 2070       3.089234455565e-11       6.274053806644e-13      -1.683658529732e-12       0.000000000000e+00 
 2071       3.084156986290e-11       6.228107973336e-13      -1.656166267418e-12       0.000000000000e+00 
 2072       3.078925432470e-11       6.183512016085e-13      -1.628627983912e-12       0.000000000000e+00 
 2073       3.073540323448e-11       6.140271587489e-13      -1.601053777231e-12       0.000000000000e+00 
 2074       3.068002191829e-11       6.098392350104e-13      -1.573453784437e-12       0.000000000000e+00 
 2075       3.062311573479e-11       6.057879976462e-13      -1.545838181689e-12       0.000000000000e+00 
 2076       3.056469007535e-11       6.018740149069e-13      -1.518217184287e-12       0.000000000000e+00 
 2077       3.050475036405e-11       5.980978560419e-13      -1.490601046721e-12       0.000000000000e+00 
 2078       3.044330205775e-11       5.944600912997e-13      -1.463000062716e-12       0.000000000000e+00 
 2079       3.038035064611e-11       5.909612919287e-13      -1.435424565278e-12       0.000000000000e+00 
 2080       3.031590165165e-11       5.876020301780e-13      -1.407884926747e-12       0.000000000000e+00 
 2081       3.024996062979e-11       5.843828792980e-13      -1.380391558836e-12       0.000000000000e+00 
 2082       3.018253316891e-11       5.813044135413e-13      -1.352954912685e-12       0.000000000000e+00 
 2083       3.011362489037e-11       5.783672081632e-13      -1.325585478903e-12       0.000000000000e+00 
 2084       3.004324144855e-11       5.755718394224e-13      -1.298293787619e-12       0.000000000000e+00 
 2085       2.997138853092e-11       5.729188845820e-13      -1.271090408524e-12       0.000000000000e+00 
 2086       2.989807185809e-11       5.704089219099e-13      -1.243985950925e-12       0.000000000000e+00 
 2087       2.982329718379e-11       5.680425306798e-13      -1.216991063786e-12       0.000000000000e+00 
 2088       2.974707029500e-11       5.658202911716e-13      -1.190116435777e-12       0.000000000000e+00 
 2089       2.966939701193e-11       5.637427846723e-13      -1.163372795323e-12       0.000000000000e+00 
 2090       2.959028318810e-11       5.618105934767e-13      -1.136770910646e-12       0.000000000000e+00 
 2091       2.950973757027e-11       5.600239714209e-13      -1.110320768000e-12       0.000000000000e+00 
 2092       2.942778040015e-11       5.583818529603e-13      -1.084029099957e-12       0.000000000000e+00 
 2093       2.934443487296e-11       5.568828371560e-13      -1.057901839910e-12       0.000000000000e+00 
 2094       2.925972428318e-11       5.555255165040e-13      -1.031944942344e-12       0.000000000000e+00 
 2095       2.917367202465e-11       5.543084769269e-13      -1.006164382857e-12       0.000000000000e+00 
 2096       2.908630159068e-11       5.532302977656e-13      -9.805661581901e-13       0.000000000000e+00 
 2097       2.899763657419e-11       5.522895517709e-13      -9.551562862490e-13       0.000000000000e+00 
 2098       2.890770066780e-11       5.514848050951e-13      -9.299408061282e-13       0.000000000000e+00 
 2099       2.881651766401e-11       5.508146172838e-13      -9.049257781368e-13       0.000000000000e+00 
 2100       2.872411145527e-11       5.502775412677e-13      -8.801172838223e-13       0.000000000000e+00 
 2101       2.863050603411e-11       5.498721233538e-13      -8.555214259950e-13       0.000000000000e+00 
 2102       2.853572549330e-11       5.495969032177e-13      -8.311443287530e-13       0.000000000000e+00 
 2103       2.843979402593e-11       5.494504138949e-13      -8.069921375062e-13       0.000000000000e+00 
 2104       2.834273592554e-11       5.494311817725e-13      -7.830710190011e-13       0.000000000000e+00 
 2105       2.824457558627e-11       5.495377265808e-13      -7.593871613451e-13       0.000000000000e+00 
 2106       2.814533750296e-11       5.497685613853e-13      -7.359467740310e-13       0.000000000000e+00 
 2107       2.804504627127e-11       5.501221925782e-13      -7.127560879617e-13       0.000000000000e+00 
 2108       2.794372658779e-11       5.505971198698e-13      -6.898213554744e-13       0.000000000000e+00 
 2109       2.784140325023e-11       5.511918362806e-13      -6.671488503655e-13       0.000000000000e+00 
 2110       2.773810115744e-11       5.519048281328e-13      -6.447448679145e-13       0.000000000000e+00 
 2111       2.763384530961e-11       5.527345750419e-13      -6.226157249091e-13       0.000000000000e+00 
 2112       2.752866080838e-11       5.536795499086e-13      -6.007677596692e-13       0.000000000000e+00 
 2113       2.742257285693e-11       5.547382189102e-13      -5.792073320717e-13       0.000000000000e+00 
 2114       2.731560676012e-11       5.559090414923e-13      -5.579408235751e-13       0.000000000000e+00 
 2115       2.720778792464e-11       5.571904703608e-13      -5.369746372434e-13       0.000000000000e+00 
 2116       2.709914185909e-11       5.585809514732e-13      -5.163151977712e-13       0.000000000000e+00 
 2117       2.698969417412e-11       5.600789240305e-13      -4.959689515081e-13       0.000000000000e+00 
 2118       2.687947058256e-11       5.616828204688e-13      -4.759423664828e-13       0.000000000000e+00 
 2119       2.676849689953e-11       5.633910664509e-13      -4.562419324280e-13       0.000000000000e+00 
 2120       2.665679904257e-11       5.652020808582e-13      -4.368741608047e-13       0.000000000000e+00 
 2121       2.654440303175e-11       5.671142757821e-13      -4.178455848269e-13       0.000000000000e+00 
 2122       2.643133498983e-11       5.691260565159e-13      -3.991627594858e-13       0.000000000000e+00 
 2123       2.631762114233e-11       5.712358215462e-13      -3.808322615744e-13       0.000000000000e+00 
 2124       2.620328781768e-11       5.734419625450e-13      -3.628606897119e-13       0.000000000000e+00 
 2125       2.608836144734e-11       5.757428643609e-13      -3.452546643687e-13       0.000000000000e+00 
 2126       2.597286856595e-11       5.781369050113e-13      -3.280208278902e-13       0.000000000000e+00 
 2127       2.585683581138e-11       5.806224556735e-13      -3.111658445216e-13       0.000000000000e+00 
 2128       2.574028992493e-11       5.831978806768e-13      -2.946964004325e-13       0.000000000000e+00 
 2129       2.562325775140e-11       5.858615374939e-13      -2.786192037412e-13       0.000000000000e+00 
 2130       2.550576623925e-11       5.886117767329e-13      -2.629409845393e-13       0.000000000000e+00 
 2131       2.538784217195e-11       5.914468464726e-13      -2.476673413596e-13       0.000000000000e+00 
 2132       2.526951135980e-11       5.943646045672e-13      -2.327992718705e-13       0.000000000000e+00 
 2133       2.515079944283e-11       5.973628043490e-13      -2.183366183984e-13       0.000000000000e+00 
 2134       2.503173215913e-11       6.004391900940e-13      -2.042792193152e-13       0.000000000000e+00 
 2135       2.491233534497e-11       6.035914970112e-13      -1.906269090318e-13       0.000000000000e+00 
 2136       2.479263493494e-11       6.068174512314e-13      -1.773795179924e-13       0.000000000000e+00 
 2137       2.467265696200e-11       6.101147697968e-13      -1.645368726681e-13       0.000000000000e+00 
 2138       2.455242755769e-11       6.134811606498e-13      -1.520987955516e-13       0.000000000000e+00 
 2139       2.443197295216e-11       6.169143226226e-13      -1.400651051508e-13       0.000000000000e+00 
 2140       2.431131947435e-11       6.204119454257e-13      -1.284356159826e-13       0.000000000000e+00 
 2141       2.419049355204e-11       6.239717096376e-13      -1.172101385675e-13       0.000000000000e+00 
 2142       2.406952171203e-11       6.275912866936e-13      -1.063884794233e-13       0.000000000000e+00 
 2143       2.394843058022e-11       6.312683388753e-13      -9.597044105894e-14       0.000000000000e+00 
 2144       2.382724688173e-11       6.350005192993e-13      -8.595582196892e-14       0.000000000000e+00 
 2145       2.370599744102e-11       6.387854719067e-13      -7.634441662709e-14       0.000000000000e+00 
 2146       2.358470918199e-11       6.426208314522e-13      -6.713601548071e-14       0.000000000000e+00 
 2147       2.346340912813e-11       6.465042234931e-13      -5.833040494449e-14       0.000000000000e+00 
 2148       2.334212440260e-11       6.504332643787e-13      -4.992736739461e-14       0.000000000000e+00 
 2149       2.322088222836e-11       6.544055612390e-13      -4.192668116273e-14       0.000000000000e+00 
 2150       2.309970992828e-11       6.584187119745e-13      -3.432812053003e-14       0.000000000000e+00 
 2151       2.297863492528e-11       6.624703052445e-13      -2.713145572123e-14       0.000000000000e+00 
 2152       2.285768474240e-11       6.665579204573e-13      -2.033645289862e-14       0.000000000000e+00 
 2153       2.273688700294e-11       6.706791277583e-13      -1.394287415604e-14       0.000000000000e+00 
 2154       2.261626943061e-11       6.748314880200e-13      -7.950477512970e-15       0.000000000000e+00 
 2155       2.249585984957e-11       6.790125528305e-13      -2.359016908512e-15       0.000000000000e+00 
 2156       2.237568618462e-11       6.832198644831e-13       2.831757804582e-15       0.000000000000e+00 
 2157       2.225577646124e-11       6.874509559653e-13       7.622100865880e-15       0.000000000000e+00 
 2158       2.213615880580e-11       6.917033509477e-13       1.201227061325e-14       0.000000000000e+00 
 2159       2.201686144558e-11       6.959745637736e-13       1.600252948884e-14       0.000000000000e+00 
 2160       2.189791270894e-11       7.002620994478e-13       1.959314404503e-14       0.000000000000e+00 
 2161       2.177934102544e-11       7.045634536261e-13       2.278438495047e-14       0.000000000000e+00 
 2162       2.166117492591e-11       7.088761126039e-13       2.557652699597e-14       0.000000000000e+00 
 2163       2.154344304263e-11       7.131975533058e-13       2.796984910055e-14       0.000000000000e+00 
 2164       2.142617410936e-11       7.175252432749e-13       2.996463431739e-14       0.000000000000e+00 
 2165       2.130939696156e-11       7.218566406611e-13       3.156116983978e-14       0.000000000000e+00 
 2166       2.119314053640e-11       7.261891942114e-13       3.275974700716e-14       0.000000000000e+00 
 2167       2.107743387296e-11       7.305203432580e-13       3.356066131102e-14       0.000000000000e+00 
 2168       2.096230611230e-11       7.348475177083e-13       3.396421240095e-14       0.000000000000e+00 
 2169       2.084778649758e-11       7.391681380334e-13       3.397070409056e-14       0.000000000000e+00 
 2170       2.073390437419e-11       7.434796152577e-13       3.358044436348e-14       0.000000000000e+00 
 2171       2.062068653946e-11       7.477795020949e-13       3.279453307045e-14       0.000000000000e+00 
 2172       2.050814927212e-11       7.520659474929e-13       3.161723081379e-14       0.000000000000e+00 
 2173       2.039630624931e-11       7.563372451326e-13       3.005360604814e-14       0.000000000000e+00 
 2174       2.028517119217e-11       7.605916825517e-13       2.810874886569e-14       0.000000000000e+00 
 2175       2.017475786588e-11       7.648275411378e-13       2.578777102222e-14       0.000000000000e+00 
 2176       2.006508007970e-11       7.690430961213e-13       2.309580596306e-14       0.000000000000e+00 
 2177       1.995615168703e-11       7.732366165687e-13       2.003800884918e-14       0.000000000000e+00 
 2178       1.984798658545e-11       7.774063653751e-13       1.661955658318e-14       0.000000000000e+00 
 2179       1.974059871677e-11       7.815505992578e-13       1.284564783531e-14       0.000000000000e+00 
 2180       1.963400206705e-11       7.856675687488e-13       8.721503069510e-15       0.000000000000e+00 
 2181       1.952821066672e-11       7.897555181880e-13       4.252364569400e-15       0.000000000000e+00 
 2182       1.942323859056e-11       7.938126857161e-13      -5.565035356587e-16       0.000000000000e+00 
 2183       1.931909995775e-11       7.978373032679e-13      -5.699815244568e-15       0.000000000000e+00 
 2184       1.921580893199e-11       8.018275965647e-13      -1.117226265846e-14       0.000000000000e+00 
 2185       1.911337972144e-11       8.057817851079e-13      -1.696851595468e-14       0.000000000000e+00 
 2186       1.901182657886e-11       8.096980821717e-13      -2.308322336076e-14       0.000000000000e+00 
 2187       1.891116380161e-11       8.135746947962e-13      -2.951101112840e-14       0.000000000000e+00 
 2188       1.881140573171e-11       8.174098237803e-13      -3.624648350745e-14       0.000000000000e+00 
 2189       1.871256675590e-11       8.212016636745e-13      -4.328422271986e-14       0.000000000000e+00 
 2190       1.861466130567e-11       8.249484027746e-13      -5.061878893371e-14       0.000000000000e+00 
 2191       1.851770385729e-11       8.286482231139e-13      -5.824472023713e-14       0.000000000000e+00 
 2192       1.842170893191e-11       8.322993004565e-13      -6.615653261234e-14       0.000000000000e+00 
 2193       1.832669109558e-11       8.358998042906e-13      -7.434871990956e-14       0.000000000000e+00 
 2194       1.823266495929e-11       8.394478978208e-13      -8.281575382103e-14       0.000000000000e+00 
 2195       1.813964517901e-11       8.429417379619e-13      -9.155208385500e-14       0.000000000000e+00 
 2196       1.804764645578e-11       8.463794753313e-13      -1.005521373096e-13       0.000000000000e+00 
 2197       1.795668353571e-11       8.497592542422e-13      -1.098103192471e-13       0.000000000000e+00 
 2198       1.786677121007e-11       8.530792126966e-13      -1.193210124675e-13       0.000000000000e+00 
 2199       1.777792431530e-11       8.563374823785e-13      -1.290785774828e-13       0.000000000000e+00 
 2200       1.769015773308e-11       8.595321886464e-13      -1.390773524908e-13       0.000000000000e+00 
 2201       1.760348639038e-11       8.626614505266e-13      -1.493116533492e-13       0.000000000000e+00 
 2202       1.751792525948e-11       8.657233807064e-13      -1.597757735496e-13       0.000000000000e+00 
 2203       1.743348935807e-11       8.687160855267e-13      -1.704639841913e-13       0.000000000000e+00 
 2204       1.735019374924e-11       8.716376649752e-13      -1.813705339555e-13       0.000000000000e+00 
 2205       1.726805354156e-11       8.744862126794e-13      -1.924896490790e-13       0.000000000000e+00 
 2206       1.718708388914e-11       8.772598158995e-13      -2.038155333285e-13       0.000000000000e+00 
 2207       1.710729999164e-11       8.799565555214e-13      -2.153423679744e-13       0.000000000000e+00 
 2208       1.702871709435e-11       8.825745060499e-13      -2.270643117648e-13       0.000000000000e+00 
 2209       1.695135048821e-11       8.851117356016e-13      -2.389755008994e-13       0.000000000000e+00 
 2210       1.687521550990e-11       8.875663058975e-13      -2.510700490037e-13       0.000000000000e+00 
 2211       1.680032440149e-11       8.899365439765e-13      -2.633419889659e-13       0.000000000000e+00 
 2212       1.672667686675e-11       8.922218593135e-13      -2.757850980805e-13       0.000000000000e+00 
 2213       1.665426945239e-11       8.944219320975e-13      -2.883930716950e-13       0.000000000000e+00 
 2214       1.658309868279e-11       8.965364420023e-13      -3.011595812146e-13       0.000000000000e+00 
 2215       1.651316105989e-11       8.985650681866e-13      -3.140782740743e-13       0.000000000000e+00 
 2216       1.644445306321e-11       9.005074892932e-13      -3.271427737118e-13       0.000000000000e+00 
 2217       1.637697114980e-11       9.023633834488e-13      -3.403466795398e-13       0.000000000000e+00 
 2218       1.631071175421e-11       9.041324282642e-13      -3.536835669186e-13       0.000000000000e+00 
 2219       1.624567128847e-11       9.058143008329e-13      -3.671469871289e-13       0.000000000000e+00 
 2220       1.618184614206e-11       9.074086777318e-13      -3.807304673440e-13       0.000000000000e+00 
 2221       1.611923268188e-11       9.089152350203e-13      -3.944275106025e-13       0.000000000000e+00 
 2222       1.605782725221e-11       9.103336482400e-13      -4.082315957809e-13       0.000000000000e+00 
 2223       1.599762617469e-11       9.116635924146e-13      -4.221361775661e-13       0.000000000000e+00 
 2224       1.593862574831e-11       9.129047420494e-13      -4.361346864280e-13       0.000000000000e+00 
 2225       1.588082224933e-11       9.140567711308e-13      -4.502205285918e-13       0.000000000000e+00 
 2226       1.582421193130e-11       9.151193531264e-13      -4.643870860112e-13       0.000000000000e+00 
 2227       1.576879102503e-11       9.160921609843e-13      -4.786277163400e-13       0.000000000000e+00 
 2228       1.571455573850e-11       9.169748671327e-13      -4.929357529055e-13       0.000000000000e+00 
 2229       1.566150225692e-11       9.177671434799e-13      -5.073045046806e-13       0.000000000000e+00 
